Median pitch,Mean pitch,Standard deviation,Minimum pitch,Maximum pitch,Number of pulses,Number of periods,Mean period,Standard deviation of period,Fraction of locally unvoiced frames,Number of voice breaks,Degree of voice breaks,Jitter (local),"Jitter (local, absolute)",Jitter (rap),Jitter (ppq5),Jitter (ddp),Shimmer (local),"Shimmer (local, dB)",Shimmer (apq3),Shimmer (apq5),Shimmer (apq11),Shimmer (dda),Mean autocorrelation,Mean noise-to-harmonics ratio,Mean harmonics-to-noise ratio,clip_name,age,gender
82.378,86.629,12.970,75.129,146.348,78,71,11.658327E-3,1.380532E-3,71.601,6,51.486,1.965,229.135E-6,0.706,0.885,2.119,11.211,1.033,3.588,6.052,9.564,10.763,0.819754,0.266704,8.260,common_voice_en_115227.mp3,fourties,male
87.918,89.893,10.867,74.992,113.236,124,107,11.269637E-3,1.471372E-3,66.592,15,58.783,4.045,455.865E-6,1.768,2.458,5.304,11.443,1.154,5.101,8.253,10.969,15.304,0.745619,0.408126,5.539,common_voice_en_115228.mp3,fourties,male
84.809,87.272,9.156,74.510,109.384,116,110,11.502537E-3,1.214576E-3,64.921,5,32.730,2.083,239.596E-6,0.671,1.070,2.014,11.618,1.124,4.474,6.059,13.104,13.423,0.817678,0.274512,8.393,common_voice_en_115229.mp3,fourties,male
86.566,93.469,17.589,75.136,145.006,112,105,10.857967E-3,1.885371E-3,63.407,6,23.868,2.572,279.295E-6,1.038,1.181,3.114,10.912,1.046,4.095,7.011,12.335,12.285,0.851472,0.203596,9.151,common_voice_en_115230.mp3,fourties,male
113.302,139.938,52.914,71.042,227.611,123,99,7.525198E-3,2.759107E-3,72.946,13,67.862,7.448,560.506E-6,4.139,4.552,12.418,21.766,1.720,13.844,13.214,--undefined--,41.531,0.644055,0.599106,2.878,common_voice_en_115231.mp3,fourties,male
97.721,124.778,58.264,69.465,299.983,191,174,8.158655E-3,3.363901E-3,64.418,15,61.663,4.583,373.950E-6,2.006,2.159,6.017,21.028,1.919,9.737,11.048,17.964,29.211,0.695644,0.508994,4.192,common_voice_en_115232.mp3,fourties,male
88.929,93.802,18.703,71.831,183.373,139,127,10.831910E-3,1.902252E-3,64.169,11,46.103,2.911,315.289E-6,1.105,1.384,3.315,14.652,1.277,6.449,10.490,22.700,19.346,0.785851,0.311394,6.481,common_voice_en_115233.mp3,fourties,male
85.255,86.082,6.617,75.125,100.420,106,99,11.660828E-3,0.910810E-3,68.844,5,31.669,1.537,179.228E-6,0.395,0.562,1.186,7.409,0.757,3.121,4.048,7.893,9.364,0.881671,0.157013,10.624,common_voice_en_115234.mp3,fourties,male
178.085,168.513,32.947,104.834,209.086,100,91,6.022597E-3,1.425334E-3,76.179,7,53.870,6.890,414.938E-6,3.442,4.507,10.327,27.039,2.327,13.347,36.791,--undefined--,40.040,0.691523,0.489829,3.791,common_voice_en_115235.mp3,fourties,male
109.139,148.075,72.476,75.115,297.878,185,162,7.000794E-3,3.521962E-3,68.827,17,68.384,6.757,473.022E-6,3.315,3.558,9.945,20.463,1.896,9.532,17.035,--undefined--,28.597,0.659168,0.592160,3.430,common_voice_en_115236.mp3,fourties,male
97.461,101.094,19.060,75.144,181.322,127,118,9.885612E-3,1.766386E-3,64.706,8,34.248,2.980,294.578E-6,1.120,1.403,3.359,12.401,1.109,5.450,7.773,9.980,16.350,0.820622,0.255111,8.101,common_voice_en_115237.mp3,fourties,male
84.117,89.540,16.320,74.969,166.613,116,109,11.389488E-3,1.819021E-3,54.745,6,31.637,2.817,320.791E-6,0.845,1.165,2.535,9.032,0.871,3.350,4.610,7.549,10.049,0.825512,0.252974,7.796,common_voice_en_115238.mp3,fourties,male
83.939,91.470,19.943,71.478,153.798,163,148,11.078657E-3,2.233246E-3,62.195,13,36.894,3.433,380.372E-6,1.352,1.600,4.057,10.531,1.020,4.475,6.042,13.929,13.424,0.802137,0.301007,8.059,common_voice_en_115239.mp3,fourties,male
86.040,87.874,9.236,75.093,107.198,119,111,11.539201E-3,1.313683E-3,51.825,7,26.990,2.532,292.158E-6,0.819,1.258,2.456,11.606,1.039,4.226,6.238,14.563,12.679,0.828723,0.236954,7.843,common_voice_en_115240.mp3,fourties,male
90.983,121.347,52.076,67.575,287.860,118,108,8.336123E-3,3.199535E-3,69.895,8,39.926,4.496,374.819E-6,1.901,2.299,5.704,18.815,1.514,8.518,13.322,21.268,25.553,0.755009,0.417917,6.659,common_voice_en_115241.mp3,fourties,male
136.483,154.158,52.495,75.006,297.630,313,282,6.521422E-3,2.267677E-3,51.273,26,54.207,5.604,365.451E-6,3.156,2.849,9.467,21.360,1.877,11.666,13.398,16.417,34.998,0.624069,0.654103,2.396,common_voice_en_115242.mp3,fourties,male
80.206,88.063,16.666,69.515,152.220,117,105,11.518395E-3,1.922594E-3,65.699,11,34.659,2.640,304.138E-6,0.984,1.405,2.952,11.616,1.126,4.907,5.523,7.611,14.720,0.767330,0.357532,6.071,common_voice_en_115243.mp3,fourties,male
83.767,95.096,26.694,69.637,221.317,96,88,10.621302E-3,2.579809E-3,64.417,7,30.316,2.518,267.486E-6,0.906,1.183,2.719,10.403,1.085,4.106,5.687,12.139,12.317,0.787016,0.338321,7.832,common_voice_en_115244.mp3,fourties,male
217.360,194.154,63.025,75.605,282.742,92,80,5.340002E-3,2.288746E-3,71.331,6,62.297,5.434,290.198E-6,2.397,2.288,7.192,19.952,1.881,7.239,12.467,18.452,21.716,0.680845,0.517289,3.695,common_voice_en_115245.mp3,fourties,male
78.944,116.381,56.972,74.952,214.950,55,45,9.351246E-3,4.094660E-3,79.859,9,54.045,3.443,321.977E-6,1.399,1.375,4.196,18.196,1.471,9.917,43.139,--undefined--,29.752,0.698199,0.523916,4.891,common_voice_en_115246.mp3,fourties,male
95.264,112.880,39.569,71.147,203.550,154,141,9.013743E-3,2.963315E-3,60.762,11,57.502,3.301,297.561E-6,1.507,1.863,4.521,14.251,1.370,7.275,9.199,17.639,21.824,0.758780,0.371892,6.247,common_voice_en_115247.mp3,fourties,male
83.878,89.034,20.458,74.972,183.911,134,128,11.330852E-3,1.935457E-3,58.028,5,28.494,1.790,202.779E-6,0.653,0.988,1.958,10.361,0.904,4.072,6.500,13.632,12.216,0.867718,0.178717,9.645,common_voice_en_115248.mp3,fourties,male
83.298,84.234,5.956,74.880,99.693,208,193,11.994651E-3,1.026068E-3,59.585,14,48.497,2.268,272.029E-6,0.763,1.098,2.290,9.985,0.926,4.579,6.288,11.302,13.738,0.790548,0.342758,7.786,common_voice_en_115249.mp3,fourties,male
91.217,131.727,61.736,70.969,238.215,154,137,7.742797E-3,3.704077E-3,56.481,13,43.797,4.472,346.245E-6,2.065,2.722,6.196,20.738,1.545,9.710,13.255,--undefined--,29.130,0.703313,0.483018,4.389,common_voice_en_115250.mp3,fourties,male
80.771,81.291,4.934,74.958,100.312,73,66,12.293514E-3,0.742472E-3,66.102,5,41.767,1.714,210.702E-6,0.672,0.798,2.015,9.897,0.956,4.562,4.562,6.837,13.686,0.792286,0.320452,7.243,common_voice_en_115251.mp3,fourties,male
93.027,94.209,10.965,74.801,121.484,175,169,10.711665E-3,1.374170E-3,54.801,5,30.066,2.510,268.893E-6,0.808,1.232,2.425,11.131,1.135,4.473,5.954,16.028,13.418,0.846457,0.224105,9.279,common_voice_en_115252.mp3,fourties,male
90.982,90.295,11.951,74.796,122.318,88,84,11.129913E-3,1.496149E-3,59.073,2,19.977,2.167,241.183E-6,0.709,0.997,2.128,8.394,0.832,3.479,4.762,9.292,10.438,0.862350,0.193807,10.247,common_voice_en_115253.mp3,fourties,male
88.105,90.848,11.745,75.953,139.486,116,105,11.126493E-3,1.349855E-3,66.230,10,43.395,3.574,397.648E-6,1.108,1.580,3.324,10.934,0.971,4.424,5.916,5.757,13.271,0.765696,0.356442,6.203,common_voice_en_115254.mp3,fourties,male
88.815,94.973,33.223,74.793,288.276,130,121,10.740201E-3,2.410530E-3,55.732,7,32.278,2.647,284.314E-6,0.981,1.552,2.942,10.983,1.010,4.442,7.764,16.128,13.327,0.820192,0.266464,8.280,common_voice_en_115256.mp3,fourties,male
113.912,143.939,56.581,75.225,231.847,76,67,7.019692E-3,2.909370E-3,72.881,8,62.585,4.558,319.986E-6,2.040,1.899,6.121,18.811,1.712,11.456,6.329,--undefined--,34.369,0.664288,0.546577,3.190,common_voice_en_115257.mp3,fourties,male
88.721,109.822,46.601,75.186,228.297,56,47,9.129275E-3,3.548917E-3,75.575,7,49.844,6.060,553.271E-6,2.579,3.302,7.736,19.930,1.577,11.439,12.203,6.071,34.316,0.703531,0.487295,4.441,common_voice_en_115258.mp3,fourties,male
98.379,107.226,38.818,74.947,262.703,106,98,9.694006E-3,2.651919E-3,60.902,5,25.357,3.366,326.335E-6,1.371,1.558,4.114,10.058,0.983,4.758,5.890,9.375,14.274,0.766603,0.379640,6.689,common_voice_en_115259.mp3,fourties,male
94.045,91.779,7.645,75.484,105.864,169,162,10.951168E-3,0.983289E-3,49.444,6,23.891,2.493,273.047E-6,0.945,1.252,2.835,7.852,0.853,2.853,4.093,6.539,8.558,0.862310,0.189752,9.610,common_voice_en_115260.mp3,fourties,male
201.417,168.852,70.169,80.414,248.150,56,50,5.746457E-3,2.799820E-3,68.421,5,34.858,5.710,328.147E-6,3.290,4.354,9.870,25.888,2.194,19.914,32.688,--undefined--,59.743,0.595268,0.733736,1.737,common_voice_en_115261.mp3,fourties,male
79.387,82.780,7.635,75.004,102.793,70,63,12.213508E-3,1.140049E-3,74.172,6,35.213,2.278,278.173E-6,0.771,0.905,2.313,8.253,0.752,3.115,6.176,9.612,9.344,0.871953,0.181837,10.349,common_voice_en_115262.mp3,fourties,male
105.829,136.687,63.644,71.603,246.653,146,138,7.522864E-3,3.739423E-3,60.417,7,30.706,4.503,338.741E-6,2.359,2.694,7.077,16.582,1.391,6.730,9.197,7.187,20.189,0.664881,0.564122,3.372,common_voice_en_115263.mp3,fourties,male
87.815,90.709,10.761,75.151,135.321,155,142,11.197838E-3,1.335207E-3,63.860,12,35.959,2.595,290.590E-6,0.687,0.686,2.061,9.858,0.890,3.883,5.207,8.647,11.648,0.848351,0.223802,9.411,common_voice_en_115264.mp3,fourties,male
136.861,144.494,50.725,75.194,230.133,195,175,7.112424E-3,2.792248E-3,55.315,14,59.182,7.398,526.151E-6,4.340,5.321,13.021,22.507,1.867,7.580,11.636,--undefined--,22.740,0.614121,0.687518,2.138,common_voice_en_115265.mp3,fourties,male
82.294,89.872,20.402,69.736,224.505,137,119,11.279809E-3,2.113512E-3,66.667,16,52.300,2.938,331.410E-6,0.939,1.029,2.818,10.676,1.011,5.406,5.785,18.972,16.219,0.790927,0.319484,7.062,common_voice_en_115266.mp3,fourties,male
103.692,133.546,55.855,74.909,222.116,127,111,7.637454E-3,3.259120E-3,69.323,14,69.300,5.003,382.134E-6,2.459,2.473,7.377,18.770,1.559,10.416,16.699,29.834,31.248,0.694653,0.501554,4.171,common_voice_en_115267.mp3,fourties,male
79.730,80.932,5.885,74.819,100.193,111,102,12.441849E-3,0.837369E-3,63.427,8,42.313,1.678,208.800E-6,0.566,0.780,1.697,9.218,0.887,4.087,5.979,10.542,12.260,0.830580,0.239398,8.789,common_voice_en_115268.mp3,fourties,male
85.384,99.344,36.932,75.987,216.818,55,46,10.256919E-3,2.987083E-3,73.443,7,53.222,4.963,509.079E-6,2.738,3.656,8.213,22.161,1.551,13.964,31.381,--undefined--,41.893,0.656493,0.588533,3.160,common_voice_en_115269.mp3,fourties,male
164.158,162.565,66.948,76.713,248.996,51,45,6.184780E-3,2.800593E-3,77.474,4,48.976,7.306,451.887E-6,4.152,3.822,12.455,27.318,2.393,15.736,7.020,--undefined--,47.207,0.659346,0.573013,3.207,common_voice_en_115270.mp3,fourties,male
92.340,106.225,38.380,66.433,249.210,211,195,9.453696E-3,2.711081E-3,49.395,13,35.840,2.837,268.235E-6,1.150,1.276,3.451,15.219,1.281,6.161,7.565,13.410,18.484,0.770538,0.382618,6.883,common_voice_en_115271.mp3,fourties,male
81.486,83.206,7.470,74.946,111.382,124,109,12.088607E-3,1.116869E-3,68.480,12,52.247,2.647,319.960E-6,1.020,1.311,3.059,9.856,0.981,4.389,6.262,12.092,13.166,0.805750,0.297813,7.734,common_voice_en_115272.mp3,fourties,male
166.489,154.514,41.719,77.330,235.956,258,226,6.414322E-3,2.228865E-3,63.074,20,64.150,7.102,455.567E-6,3.956,4.285,11.867,22.055,1.757,9.655,8.454,--undefined--,28.966,0.627305,0.668911,2.511,common_voice_en_115273.mp3,fourties,male
81.599,81.595,4.398,74.948,91.391,44,39,12.346975E-3,0.911009E-3,79.677,3,25.466,3.038,375.048E-6,1.152,1.662,3.456,11.748,0.955,4.509,7.154,9.528,13.526,0.833304,0.237821,8.782,common_voice_en_115274.mp3,fourties,male
82.536,85.291,8.201,75.037,103.644,69,63,11.860135E-3,1.209575E-3,73.000,5,42.022,2.374,281.556E-6,0.749,1.159,2.248,11.420,1.053,4.780,6.248,13.500,14.339,0.801083,0.304065,7.814,common_voice_en_115275.mp3,fourties,male
85.852,88.142,17.106,75.142,219.982,137,129,11.453475E-3,1.617628E-3,61.501,7,21.310,2.785,318.967E-6,0.883,1.460,2.650,13.782,1.204,5.158,8.335,16.984,15.474,0.827939,0.264438,8.888,common_voice_en_115276.mp3,fourties,male
83.935,86.167,7.158,76.376,105.310,44,41,11.829146E-3,1.107012E-3,74.336,2,17.094,2.997,354.519E-6,0.932,1.962,2.795,12.338,1.118,4.997,6.444,4.284,14.992,0.759055,0.359083,5.637,common_voice_en_115277.mp3,fourties,male
84.466,87.676,13.368,74.987,141.147,87,74,11.560597E-3,1.802428E-3,74.550,11,62.003,3.390,391.873E-6,1.167,1.394,3.502,11.917,0.963,4.452,5.709,9.250,13.357,0.773355,0.368647,7.244,common_voice_en_115278.mp3,fourties,male
91.014,129.482,65.940,75.305,293.702,117,103,7.647961E-3,3.598057E-3,62.286,10,46.406,6.475,495.239E-6,3.361,3.542,10.084,21.720,1.684,10.475,12.748,9.952,31.425,0.634498,0.655830,2.712,common_voice_en_115279.mp3,fourties,male
103.795,141.002,67.817,74.935,299.303,160,136,7.417319E-3,3.485914E-3,60.539,12,61.149,5.905,437.985E-6,2.953,4.220,8.858,19.102,1.548,8.322,13.843,28.418,24.967,0.679320,0.556176,4.141,common_voice_en_115280.mp3,fourties,male
83.770,86.130,8.391,74.382,112.655,164,146,11.760473E-3,1.278642E-3,65.428,15,53.532,3.019,355.089E-6,1.061,1.515,3.183,10.538,0.993,4.880,5.611,11.107,14.640,0.801991,0.287978,7.546,common_voice_en_115281.mp3,fourties,male
82.990,91.297,27.672,74.960,210.497,93,84,11.191279E-3,2.347594E-3,68.065,8,43.345,2.230,249.577E-6,0.706,0.930,2.117,11.568,1.076,3.757,5.407,9.405,11.270,0.824695,0.248673,7.896,common_voice_en_115282.mp3,fourties,male
87.985,124.872,60.420,75.096,239.029,174,158,8.316734E-3,3.618767E-3,63.014,11,27.657,4.293,357.040E-6,2.129,2.583,6.386,21.210,1.770,9.224,12.457,23.760,27.671,0.725356,0.462593,5.386,common_voice_en_115283.mp3,fourties,male
89.873,93.470,13.675,74.534,124.466,164,154,10.877930E-3,1.639581E-3,66.341,9,40.239,2.417,262.883E-6,0.867,1.304,2.602,11.035,1.046,4.366,6.502,11.212,13.098,0.842219,0.221777,9.193,common_voice_en_115284.mp3,fourties,male
89.316,94.828,32.299,74.984,286.268,169,162,10.744266E-3,2.223257E-3,48.333,5,20.700,2.474,265.837E-6,0.856,1.274,2.567,11.579,1.133,4.242,6.788,10.407,12.726,0.860043,0.187008,9.596,common_voice_en_115285.mp3,fourties,male
83.953,84.220,5.267,75.366,100.141,71,61,11.933528E-3,0.792376E-3,70.847,8,37.645,2.662,317.628E-6,0.696,1.032,2.089,11.176,1.021,4.157,7.051,18.717,12.472,0.775179,0.343946,6.158,common_voice_en_115286.mp3,fourties,male
86.615,100.379,35.103,67.991,238.410,118,101,10.532455E-3,2.343868E-3,54.381,10,38.005,3.580,377.069E-6,1.817,1.920,5.452,18.102,1.475,8.410,11.685,25.042,25.230,0.724079,0.464919,5.206,common_voice_en_115287.mp3,fourties,male
86.861,87.435,7.654,75.056,105.628,84,76,11.583688E-3,1.081888E-3,62.230,7,36.134,2.878,333.325E-6,0.827,1.210,2.480,10.017,0.907,4.868,7.058,9.266,14.604,0.826301,0.248660,8.066,common_voice_en_115288.mp3,fourties,male
84.130,86.321,9.017,75.186,107.889,87,81,11.632899E-3,1.197553E-3,70.262,5,29.799,1.942,225.869E-6,0.586,0.949,1.757,8.941,0.821,3.962,6.234,10.258,11.887,0.835618,0.235339,8.695,common_voice_en_115289.mp3,fourties,male
160.347,160.936,68.649,77.341,298.552,183,156,6.130936E-3,2.764709E-3,60.465,19,52.416,6.569,402.736E-6,3.614,3.672,10.843,22.442,2.148,11.885,18.171,--undefined--,35.656,0.627349,0.645287,2.393,common_voice_en_115290.mp3,fourties,male
80.341,86.772,14.386,75.049,150.761,110,100,11.662634E-3,1.744204E-3,71.784,8,41.626,1.991,232.181E-6,0.565,0.941,1.696,11.456,1.020,4.378,6.651,14.336,13.134,0.867397,0.184722,10.355,common_voice_en_115291.mp3,fourties,male
124.150,137.220,46.108,78.684,220.552,46,41,7.399998E-3,2.765615E-3,75.478,4,56.485,9.678,716.138E-6,6.082,4.155,18.247,20.427,1.645,9.056,11.815,--undefined--,27.169,0.600905,0.721459,1.872,common_voice_en_115292.mp3,fourties,male
104.167,131.132,54.468,68.294,278.160,100,94,7.717156E-3,3.208159E-3,69.401,5,49.656,4.505,347.679E-6,2.079,2.302,6.238,19.639,1.734,9.683,12.752,11.491,29.049,0.788002,0.313272,6.582,common_voice_en_115293.mp3,fourties,male
132.491,146.354,53.304,74.984,231.020,57,43,6.906545E-3,2.472411E-3,75.616,8,60.387,5.038,347.940E-6,2.101,1.432,6.304,20.426,1.886,6.565,8.556,--undefined--,19.696,0.586892,0.729816,1.587,common_voice_en_115294.mp3,fourties,male
84.854,88.547,11.670,74.711,117.577,139,125,11.380306E-3,1.529489E-3,60.287,10,47.204,2.078,236.507E-6,0.672,0.981,2.015,7.103,0.653,3.340,4.326,6.079,10.021,0.855750,0.225566,10.409,common_voice_en_115295.mp3,fourties,male
82.177,86.250,15.443,75.352,142.790,76,70,11.813778E-3,1.683113E-3,67.931,5,20.792,1.848,218.260E-6,0.580,1.066,1.739,13.721,1.237,5.524,9.671,15.693,16.572,0.790329,0.316444,6.792,common_voice_en_115296.mp3,fourties,male
89.370,94.836,20.274,75.100,172.973,107,102,10.595984E-3,1.940907E-3,65.287,4,25.385,2.437,258.221E-6,0.902,1.093,2.707,10.043,1.026,4.084,6.195,12.617,12.251,0.827146,0.257094,8.788,common_voice_en_115297.mp3,fourties,male
97.029,116.945,46.204,66.346,224.282,56,50,8.641875E-3,2.860476E-3,67.491,4,58.785,4.387,379.102E-6,2.291,2.696,6.874,22.385,1.970,11.439,20.799,--undefined--,34.318,0.630003,0.661826,2.604,common_voice_en_115298.mp3,fourties,male
165.871,164.148,52.280,75.684,269.469,192,174,6.182197E-3,2.426921E-3,51.342,12,43.746,6.150,380.205E-6,3.404,3.933,10.211,23.884,1.885,11.704,15.568,--undefined--,35.113,0.625472,0.652456,2.466,common_voice_en_115299.mp3,fourties,male
83.232,90.103,13.458,75.176,120.196,86,80,11.207120E-3,1.610296E-3,62.454,5,18.606,2.546,285.356E-6,0.827,1.200,2.480,12.448,1.171,5.982,8.913,10.741,17.947,0.789798,0.312562,6.979,common_voice_en_115300.mp3,fourties,male
109.320,124.514,40.199,81.981,207.508,112,110,8.053430E-3,2.488735E-3,48.000,1,4.131,2.945,237.161E-6,1.046,1.344,3.139,10.646,1.015,4.281,7.069,10.562,12.843,0.858916,0.180978,8.979,common_voice_en_115301.mp3,fourties,male
88.603,89.540,9.782,74.943,112.026,55,49,11.443220E-3,1.335229E-3,75.000,5,20.608,2.837,324.685E-6,1.005,0.996,3.016,10.716,1.014,3.819,6.575,22.420,11.457,0.811793,0.261100,7.289,common_voice_en_115302.mp3,fourties,male
88.374,101.104,34.329,75.050,216.247,262,247,10.063598E-3,2.752840E-3,46.693,13,35.912,3.120,314.018E-6,1.356,1.495,4.068,11.603,0.987,4.914,6.571,12.276,14.743,0.810461,0.279899,7.977,common_voice_en_115303.mp3,fourties,male
89.031,88.443,8.549,74.915,104.702,98,91,11.282326E-3,1.152807E-3,57.196,5,30.574,2.247,253.467E-6,0.841,1.063,2.524,10.912,0.917,5.153,6.139,11.568,15.459,0.847575,0.216163,9.288,common_voice_en_115304.mp3,fourties,male
166.192,161.246,61.016,75.384,244.183,46,38,6.184166E-3,2.588668E-3,73.112,6,63.883,4.652,287.657E-6,1.553,2.313,4.659,18.266,1.481,5.707,5.013,--undefined--,17.120,0.661275,0.557623,3.240,common_voice_en_115305.mp3,fourties,male
85.617,90.004,13.050,74.944,129.770,157,147,11.226556E-3,1.624739E-3,54.987,8,25.332,2.733,306.802E-6,0.920,1.287,2.759,11.827,1.084,4.544,7.034,16.572,13.632,0.827541,0.247125,8.181,common_voice_en_115306.mp3,fourties,male
86.911,98.836,28.715,75.453,187.450,79,69,10.152804E-3,2.450819E-3,65.931,9,46.587,3.143,319.140E-6,1.426,1.130,4.279,14.605,1.437,6.790,9.529,17.426,20.371,0.764112,0.367733,6.434,common_voice_en_115307.mp3,fourties,male
81.120,83.255,6.810,75.155,112.626,71,59,12.265416E-3,1.285883E-3,74.857,10,51.137,3.306,405.482E-6,1.027,1.399,3.081,9.623,0.949,3.794,3.950,--undefined--,11.382,0.718765,0.463907,4.712,common_voice_en_115308.mp3,fourties,male
84.400,95.905,23.483,74.915,210.900,193,183,10.647291E-3,2.298303E-3,51.961,7,27.243,2.275,242.265E-6,0.782,0.947,2.347,9.103,0.909,3.903,5.243,9.382,11.708,0.854063,0.214797,9.767,common_voice_en_115309.mp3,fourties,male
85.145,87.512,10.129,74.956,109.882,197,184,11.686901E-3,1.563137E-3,62.375,12,48.406,2.948,344.491E-6,1.197,1.654,3.591,8.774,0.803,3.953,6.058,9.612,11.859,0.817136,0.278949,8.589,common_voice_en_115310.mp3,fourties,male
91.171,94.860,19.396,75.349,212.796,106,97,10.619304E-3,1.647510E-3,55.466,8,36.514,2.749,291.884E-6,1.083,1.249,3.248,9.777,0.942,4.081,6.089,8.880,12.242,0.808226,0.279785,7.912,common_voice_en_115311.mp3,fourties,male
92.147,131.921,59.376,76.368,231.369,112,104,7.453896E-3,3.350160E-3,70.199,7,44.604,5.069,377.857E-6,2.557,3.026,7.670,16.702,1.577,7.882,7.771,20.451,23.646,0.679047,0.556353,3.913,common_voice_en_115312.mp3,fourties,male
88.167,94.073,21.136,74.666,206.317,99,93,10.827462E-3,2.119554E-3,62.667,5,32.236,2.697,292.056E-6,1.043,1.211,3.129,7.665,0.759,3.298,4.441,5.661,9.895,0.781349,0.334644,6.877,common_voice_en_115313.mp3,fourties,male
86.067,101.360,35.855,73.801,234.057,115,106,9.918535E-3,2.832123E-3,65.680,7,38.778,3.116,309.056E-6,1.083,1.040,3.248,15.863,1.390,6.114,5.816,12.186,18.341,0.779210,0.362554,7.419,common_voice_en_115314.mp3,fourties,male
86.098,90.776,13.903,74.971,119.371,168,157,11.199002E-3,1.701387E-3,56.452,10,41.657,2.300,257.567E-6,0.634,0.934,1.901,10.366,0.979,3.750,5.775,12.189,11.251,0.842290,0.239313,9.534,common_voice_en_115315.mp3,fourties,male
91.522,102.622,38.052,75.181,256.626,190,179,9.825498E-3,2.733544E-3,52.048,9,40.950,3.017,296.413E-6,1.394,1.638,4.183,15.367,1.350,6.224,10.163,19.071,18.673,0.746874,0.405337,5.586,common_voice_en_115316.mp3,fourties,male
183.847,191.730,23.998,164.038,240.942,83,70,5.291934E-3,0.746323E-3,77.419,7,55.382,8.785,464.897E-6,4.388,5.746,13.164,31.430,2.235,17.558,47.992,--undefined--,52.673,0.607399,0.691151,2.000,common_voice_en_115317.mp3,fourties,male
85.875,90.509,14.613,75.006,141.864,149,136,11.247145E-3,1.766149E-3,61.556,12,46.326,4.003,450.244E-6,1.311,1.840,3.933,15.035,1.316,5.362,7.899,15.988,16.085,0.797312,0.298679,6.905,common_voice_en_115318.mp3,fourties,male
148.106,144.551,28.838,75.742,188.612,95,90,6.877891E-3,1.489798E-3,65.596,4,19.522,1.532,105.349E-6,0.715,0.987,2.144,13.804,1.372,6.528,8.835,10.918,19.583,0.862330,0.187582,9.453,common_voice_en_116279.mp3,fifties,male
177.085,195.494,67.235,114.899,315.354,139,134,5.078714E-3,1.759255E-3,64.679,3,13.720,2.684,136.304E-6,1.359,1.837,4.076,17.369,1.669,6.087,10.086,25.720,18.260,0.817188,0.271550,7.806,common_voice_en_116280.mp3,fifties,male
201.800,221.722,45.765,155.164,291.061,213,209,4.522132E-3,0.959133E-3,59.504,3,5.308,1.708,77.236E-6,0.744,0.946,2.233,16.163,1.442,6.204,9.542,18.275,18.611,0.793296,0.310680,6.987,common_voice_en_116281.mp3,fifties,male
120.384,122.599,10.818,99.345,148.205,67,64,8.160963E-3,0.687162E-3,69.266,2,8.130,2.350,191.766E-6,1.198,1.627,3.594,15.793,1.330,6.837,9.691,16.602,20.512,0.765397,0.355272,5.998,common_voice_en_116282.mp3,fifties,male
189.531,198.669,51.136,129.945,288.855,162,156,5.037002E-3,1.355935E-3,69.004,4,6.789,3.329,167.697E-6,1.787,1.878,5.362,15.780,1.448,6.946,9.749,14.880,20.839,0.744263,0.404652,5.454,common_voice_en_116283.mp3,fifties,male
178.372,174.981,47.457,74.947,293.262,122,112,5.752238E-3,1.788147E-3,69.835,6,28.377,2.390,137.461E-6,0.939,1.103,2.816,12.247,1.171,4.472,7.232,13.451,13.417,0.777378,0.343452,6.805,common_voice_en_116284.mp3,fifties,male
208.465,211.134,43.217,114.517,315.960,277,270,4.724434E-3,0.997042E-3,61.853,6,22.994,1.579,74.607E-6,0.715,0.802,2.145,13.886,1.234,5.654,8.170,15.861,16.962,0.858111,0.199329,9.502,common_voice_en_116285.mp3,fifties,male
209.140,219.387,43.950,132.547,314.770,401,391,4.577219E-3,0.915152E-3,50.259,6,11.974,1.715,78.483E-6,0.755,0.812,2.265,14.953,1.420,6.367,8.740,13.219,19.101,0.840672,0.222341,8.910,common_voice_en_116286.mp3,fifties,male
200.606,203.207,29.663,139.354,307.719,168,164,4.907881E-3,0.719087E-3,58.294,3,23.704,2.104,103.267E-6,0.859,1.074,2.577,13.567,1.227,5.531,8.243,11.612,16.593,0.805533,0.329171,7.909,common_voice_en_116287.mp3,fifties,male
169.293,169.123,38.537,79.740,281.605,119,113,5.892714E-3,1.440240E-3,69.130,4,14.722,2.195,129.359E-6,0.839,0.884,2.517,18.099,1.511,7.792,13.334,27.662,23.377,0.718892,0.462395,4.662,common_voice_en_116288.mp3,fifties,male
184.447,176.208,36.763,113.786,252.010,270,260,5.702641E-3,1.235261E-3,55.775,9,32.312,1.690,96.360E-6,0.752,0.853,2.257,13.830,1.239,6.105,9.103,15.874,18.316,0.784960,0.342555,7.654,common_voice_en_116289.mp3,fifties,male
218.399,219.743,27.530,165.190,298.022,210,203,4.552180E-3,0.574161E-3,67.085,6,21.105,1.951,88.801E-6,0.915,1.160,2.746,14.396,1.341,5.660,7.864,14.700,16.979,0.830596,0.233324,7.886,common_voice_en_116290.mp3,fifties,male
201.598,201.773,48.370,132.193,313.731,286,278,4.985356E-3,1.204823E-3,55.287,5,22.096,1.653,82.429E-6,0.753,0.888,2.260,15.446,1.403,6.789,9.451,16.685,20.367,0.812942,0.291513,7.925,common_voice_en_116291.mp3,fifties,male
