Median pitch,Mean pitch,Standard deviation,Minimum pitch,Maximum pitch,Number of pulses,Number of periods,Mean period,Standard deviation of period,Fraction of locally unvoiced frames,Number of voice breaks,Degree of voice breaks,Jitter (local),"Jitter (local, absolute)",Jitter (rap),Jitter (ppq5),Jitter (ddp),Shimmer (local),"Shimmer (local, dB)",Shimmer (apq3),Shimmer (apq5),Shimmer (apq11),Shimmer (dda),Mean autocorrelation,Mean noise-to-harmonics ratio,Mean harmonics-to-noise ratio,clip_name,age,gender
90.253,95.802,17.591,77.410,136.765,67,61,10.402624E-3,1.808786E-3,76.331,4,16.148,2.378,247.420E-6,0.800,0.949,2.400,12.508,1.166,4.094,5.879,14.869,12.281,0.773145,0.336475,6.091,common_voice_en_18717517.mp3,sixties,male
92.797,119.245,56.372,75.084,255.128,128,111,8.512864E-3,3.208379E-3,72.780,11,48.537,3.559,303.004E-6,1.526,1.621,4.579,16.655,1.370,5.900,10.357,11.290,17.701,0.689284,0.519298,4.322,common_voice_en_18717518.mp3,sixties,male
83.737,85.635,8.327,75.209,103.173,41,36,12.204527E-3,1.419298E-3,79.323,4,23.518,7.147,872.272E-6,3.591,3.514,10.773,12.852,1.217,5.786,6.771,--undefined--,17.359,0.717829,0.445693,4.456,common_voice_en_18717519.mp3,sixties,male
87.096,95.925,20.066,73.574,145.017,158,143,10.688224E-3,2.300535E-3,70.521,13,40.296,3.360,359.106E-6,1.358,1.596,4.075,11.704,1.066,4.724,6.554,7.567,14.171,0.720665,0.465739,4.935,common_voice_en_18717520.mp3,sixties,male
113.888,114.774,15.256,74.986,148.869,131,117,8.694347E-3,1.244282E-3,77.795,12,43.448,2.700,234.713E-6,0.941,1.056,2.823,10.134,0.914,3.367,5.736,14.642,10.100,0.779925,0.329120,6.461,common_voice_en_18717521.mp3,sixties,male
98.097,101.702,21.338,75.662,149.416,137,123,9.877693E-3,2.025351E-3,71.558,12,39.324,3.337,329.612E-6,1.151,1.518,3.454,13.975,1.267,5.329,8.154,11.583,15.987,0.756284,0.373406,5.861,common_voice_en_18717534.mp3,sixties,male
91.308,97.862,28.804,74.689,229.464,155,141,10.286021E-3,2.254391E-3,68.937,12,37.168,2.968,305.310E-6,1.305,1.318,3.916,14.799,1.452,4.571,7.834,15.629,13.714,0.757691,0.368265,5.906,common_voice_en_18717536.mp3,sixties,male
88.427,91.137,13.398,74.729,138.028,148,136,11.010318E-3,1.627539E-3,66.667,11,38.058,3.146,346.373E-6,1.180,1.494,3.541,12.402,1.107,5.001,7.924,12.334,15.002,0.759658,0.380439,6.228,common_voice_en_18717537.mp3,sixties,male
88.166,99.171,24.604,75.013,146.725,83,75,10.259934E-3,2.456846E-3,74.934,7,26.598,3.576,366.867E-6,1.555,1.798,4.666,11.167,1.011,4.228,4.344,7.673,12.684,0.761161,0.398938,6.266,common_voice_en_18717538.mp3,sixties,male
85.080,97.994,37.843,74.985,241.665,125,113,10.267382E-3,2.911626E-3,69.048,11,40.259,3.063,314.484E-6,1.060,1.253,3.181,12.042,1.000,4.999,6.209,1.563,14.997,0.756155,0.380760,6.129,common_voice_en_18717539.mp3,sixties,male
103.114,107.849,27.544,74.361,211.414,108,99,9.514218E-3,2.464313E-3,71.116,8,26.520,2.893,275.276E-6,1.033,1.318,3.100,12.227,1.028,3.567,6.437,9.806,10.700,0.752996,0.395215,5.917,common_voice_en_18717577.mp3,sixties,male
101.526,108.348,40.444,73.538,274.574,113,102,9.694968E-3,3.223141E-3,72.578,9,36.789,2.525,244.799E-6,0.820,1.071,2.459,13.822,1.290,3.660,7.604,24.979,10.980,0.704694,0.497903,4.541,common_voice_en_18717578.mp3,sixties,male
88.958,95.983,32.196,74.422,293.631,138,126,10.736258E-3,2.439920E-3,64.583,10,32.685,2.631,282.501E-6,1.088,1.292,3.264,11.551,0.983,4.271,6.848,12.856,12.814,0.782329,0.355561,7.384,common_voice_en_18717579.mp3,sixties,male
87.273,90.416,11.562,75.440,116.411,144,133,11.106789E-3,1.440994E-3,70.607,10,39.597,3.060,339.823E-6,1.243,1.508,3.729,12.781,1.186,4.143,7.068,10.727,12.429,0.761731,0.397059,6.237,common_voice_en_18717580.mp3,sixties,male
85.631,95.147,31.320,74.967,223.079,127,113,10.589496E-3,2.754326E-3,67.442,12,33.638,2.834,300.133E-6,1.087,1.439,3.260,14.240,1.207,4.606,7.356,15.245,13.817,0.746400,0.421032,5.979,common_voice_en_18717581.mp3,sixties,male
91.097,104.398,37.317,74.130,298.410,143,130,9.681617E-3,2.925682E-3,72.699,11,53.621,2.633,254.934E-6,0.975,1.179,2.925,13.045,1.161,5.294,7.889,16.366,15.881,0.762872,0.376086,6.002,common_voice_en_18717582.mp3,sixties,male
89.561,90.227,9.076,75.696,108.537,147,140,11.136746E-3,1.246552E-3,63.554,6,13.496,2.544,283.272E-6,0.969,1.174,2.906,11.605,1.089,3.869,6.615,11.488,11.608,0.831160,0.239796,8.523,common_voice_en_18717583.mp3,sixties,male
94.519,101.826,22.182,74.449,149.915,60,54,10.045950E-3,2.381860E-3,80.890,5,31.183,3.210,322.473E-6,0.702,0.910,2.107,11.133,0.977,4.247,5.992,12.043,12.740,0.711363,0.475706,4.843,common_voice_en_18717584.mp3,sixties,male
95.583,97.130,13.130,67.270,156.122,125,118,10.323744E-3,1.391017E-3,60.548,6,21.405,2.977,307.329E-6,1.173,1.589,3.518,12.128,1.109,4.230,6.134,13.389,12.690,0.798632,0.306874,7.729,common_voice_en_18717585.mp3,sixties,male
86.175,88.033,12.225,74.492,134.430,62,55,11.729862E-3,1.726155E-3,75.444,6,34.114,3.823,448.413E-6,1.886,2.246,5.658,12.007,0.905,5.297,6.310,--undefined--,15.892,0.660179,0.603834,3.533,common_voice_en_18717586.mp3,sixties,male
96.087,101.577,17.222,76.002,134.306,129,121,9.879593E-3,1.679503E-3,72.045,7,28.036,2.821,278.709E-6,0.962,1.382,2.887,12.127,1.041,4.943,7.392,16.507,14.830,0.808932,0.289049,7.636,common_voice_en_18717607.mp3,sixties,male
86.061,88.646,11.048,75.002,120.787,120,108,11.303967E-3,1.539213E-3,73.882,11,38.953,4.038,456.452E-6,1.150,1.702,3.450,13.324,1.253,4.906,7.240,8.856,14.717,0.715232,0.463306,4.611,common_voice_en_18717608.mp3,sixties,male
82.296,92.399,20.058,66.619,153.258,100,92,10.839810E-3,2.207384E-3,70.936,7,27.581,2.172,235.474E-6,0.876,1.072,2.628,10.462,0.997,3.637,5.491,17.180,10.912,0.808958,0.282254,7.306,common_voice_en_18717609.mp3,sixties,male
87.028,92.837,15.299,75.011,133.697,123,116,10.791380E-3,1.734037E-3,75.000,6,38.382,2.029,218.937E-6,0.875,1.179,2.626,12.122,1.108,4.252,7.350,10.781,12.755,0.803200,0.308586,7.756,common_voice_en_18717610.mp3,sixties,male
93.020,91.447,8.890,75.350,119.274,106,97,10.928267E-3,1.159700E-3,72.326,8,30.471,3.136,342.710E-6,1.233,1.758,3.700,13.155,1.258,4.448,7.456,9.279,13.344,0.761480,0.385275,6.115,common_voice_en_18717611.mp3,sixties,male
87.676,92.731,14.501,74.972,133.786,126,118,10.806216E-3,1.638667E-3,72.744,7,34.051,2.678,289.349E-6,0.788,1.151,2.365,9.488,0.884,3.593,5.701,9.448,10.780,0.773302,0.352489,6.543,common_voice_en_18717622.mp3,sixties,male
105.562,115.425,19.616,86.796,154.193,83,78,8.669292E-3,1.428548E-3,77.157,4,16.812,1.848,160.249E-6,0.769,1.058,2.306,10.453,1.015,4.440,5.423,7.997,13.319,0.789892,0.307996,6.792,common_voice_en_18717623.mp3,sixties,male
89.881,92.046,11.225,75.787,115.010,75,71,10.992026E-3,1.440794E-3,75.143,3,14.959,3.205,352.264E-6,1.195,1.703,3.584,11.532,1.111,3.684,6.253,11.100,11.052,0.774916,0.343421,6.468,common_voice_en_18717624.mp3,sixties,male
101.796,100.501,8.875,78.822,121.786,101,94,9.907867E-3,0.872330E-3,69.315,5,19.423,2.343,232.108E-6,1.220,1.343,3.661,10.631,1.054,3.476,5.856,11.102,10.427,0.832261,0.246410,8.785,common_voice_en_18717625.mp3,sixties,male
93.269,102.415,39.434,75.003,284.460,126,110,10.048098E-3,2.847988E-3,76.592,12,42.158,3.596,361.359E-6,1.354,1.507,4.063,11.950,1.037,5.396,6.153,10.480,16.187,0.741835,0.419729,5.790,common_voice_en_18717626.mp3,sixties,male
95.987,97.854,13.719,74.102,126.084,107,102,10.417061E-3,1.652952E-3,68.994,4,9.886,1.686,175.668E-6,0.711,0.679,2.133,6.848,0.652,2.970,4.266,7.717,8.909,0.844001,0.235328,9.582,common_voice_en_18717637.mp3,sixties,male
106.009,101.761,14.009,75.121,134.663,79,73,9.943779E-3,1.554804E-3,69.650,5,13.078,2.915,289.890E-6,1.274,1.220,3.822,14.013,1.294,5.630,6.447,4.451,16.891,0.747316,0.418387,5.927,common_voice_en_18717638.mp3,sixties,male
98.720,101.036,21.649,75.205,253.366,184,174,9.990750E-3,1.905919E-3,56.652,8,26.805,3.719,371.602E-6,1.933,1.820,5.798,12.406,1.115,5.284,6.802,9.507,15.853,0.731822,0.443474,5.193,common_voice_en_18717639.mp3,sixties,male
83.421,92.731,20.931,74.972,141.389,90,83,11.001875E-3,2.394222E-3,77.021,6,53.060,3.426,376.927E-6,1.511,1.461,4.534,16.916,1.380,7.278,9.243,--undefined--,21.835,0.721320,0.466275,5.086,common_voice_en_18717640.mp3,sixties,male
94.455,97.735,14.249,75.933,124.156,91,84,10.183492E-3,1.469630E-3,72.775,6,32.737,3.046,310.223E-6,1.007,1.452,3.022,11.938,0.921,5.842,7.174,4.957,17.525,0.719046,0.467245,4.892,common_voice_en_18717641.mp3,sixties,male
115.220,120.226,35.120,75.043,218.375,85,77,8.270187E-3,2.325900E-3,73.784,6,23.253,2.852,235.875E-6,0.942,0.991,2.825,11.613,1.058,4.280,6.475,8.300,12.841,0.775426,0.350406,6.829,common_voice_en_18717657.mp3,sixties,male
112.918,124.541,55.510,75.047,291.646,114,100,8.393232E-3,3.069864E-3,73.547,10,48.386,3.660,307.230E-6,1.236,1.494,3.707,12.916,1.235,3.738,7.167,13.368,11.213,0.726350,0.443479,4.883,common_voice_en_18717658.mp3,sixties,male
94.203,105.982,40.490,72.270,254.650,119,108,9.627332E-3,2.986226E-3,71.065,10,26.282,3.382,325.564E-6,1.298,1.983,3.893,13.164,1.136,6.179,8.194,16.013,18.537,0.727657,0.457456,5.675,common_voice_en_18717659.mp3,sixties,male
95.823,98.384,19.532,75.112,144.423,153,146,10.224852E-3,1.971590E-3,67.829,5,21.212,2.561,261.856E-6,1.000,1.243,3.001,12.295,1.092,4.284,7.318,22.756,12.851,0.810436,0.278195,7.801,common_voice_en_18717660.mp3,sixties,male
91.320,101.870,43.538,74.945,264.418,131,117,10.024305E-3,3.067339E-3,73.420,13,40.716,3.465,347.312E-6,1.498,1.865,4.493,11.869,1.116,5.920,4.954,5.358,17.759,0.717148,0.465662,4.802,common_voice_en_18717661.mp3,sixties,male
87.064,92.951,22.185,73.695,257.671,199,177,10.971497E-3,2.256346E-3,74.440,20,57.662,3.143,344.846E-6,1.214,1.480,3.643,15.715,1.330,6.613,9.258,14.280,19.840,0.694568,0.522267,4.147,common_voice_en_18717677.mp3,sixties,male
105.108,110.427,31.929,66.159,257.854,127,120,9.210869E-3,2.083840E-3,73.469,6,42.105,3.433,316.245E-6,1.468,1.614,4.405,12.430,1.100,4.742,7.899,16.402,14.227,0.754484,0.375256,6.066,common_voice_en_18717678.mp3,sixties,male
93.748,95.688,19.604,74.790,206.330,127,116,10.748470E-3,1.982915E-3,75.532,10,41.540,2.676,287.647E-6,0.984,1.276,2.953,14.173,1.308,5.324,7.549,13.729,15.971,0.753075,0.391150,5.833,common_voice_en_18717679.mp3,sixties,male
107.616,114.071,25.883,79.829,176.170,119,109,8.785165E-3,1.828299E-3,71.717,9,28.462,2.573,226.078E-6,1.031,1.065,3.092,13.972,1.279,4.588,7.076,11.778,13.763,0.781829,0.325340,6.298,common_voice_en_18717680.mp3,sixties,male
89.078,95.542,19.968,74.955,149.877,146,135,10.524046E-3,2.047050E-3,65.795,9,29.328,2.360,248.373E-6,0.830,0.863,2.490,11.825,1.031,5.082,6.882,13.822,15.247,0.790642,0.308922,7.015,common_voice_en_18717681.mp3,sixties,male
92.675,98.625,20.887,75.032,149.757,110,98,10.135948E-3,2.124237E-3,69.897,11,38.656,2.681,271.791E-6,0.748,0.946,2.245,12.122,1.089,5.698,6.395,8.937,17.093,0.705579,0.477302,4.239,common_voice_en_18717692.mp3,sixties,male
85.627,87.935,8.251,75.178,104.973,45,37,11.592419E-3,1.541306E-3,83.569,6,25.352,2.981,345.592E-6,1.045,1.263,3.135,12.211,1.166,4.769,7.022,--undefined--,14.306,0.661979,0.586887,3.178,common_voice_en_18717693.mp3,sixties,male
88.805,92.977,10.324,75.749,112.219,54,50,10.770542E-3,1.293513E-3,78.667,3,14.468,3.634,391.365E-6,1.737,1.490,5.212,14.245,1.459,5.896,8.458,20.162,17.689,0.722737,0.438351,4.699,common_voice_en_18717694.mp3,sixties,male
98.055,94.527,12.729,75.364,118.452,67,61,10.767235E-3,1.578364E-3,77.518,5,25.049,2.960,318.715E-6,1.122,1.262,3.367,13.313,1.282,5.435,8.251,17.169,16.306,0.756754,0.393020,6.101,common_voice_en_18717695.mp3,sixties,male
95.920,100.502,18.233,75.736,140.565,168,159,10.061063E-3,1.915153E-3,60.412,8,23.376,3.612,363.384E-6,1.499,1.194,4.498,11.763,1.020,4.801,5.491,11.253,14.403,0.753502,0.410860,6.438,common_voice_en_18717696.mp3,sixties,male
111.895,114.850,23.166,75.193,198.554,159,148,8.602613E-3,1.671891E-3,60.154,9,23.588,2.534,218.001E-6,1.079,1.210,3.238,9.919,0.882,3.398,5.714,8.417,10.194,0.796352,0.311211,7.341,common_voice_en_18717712.mp3,sixties,male
89.265,91.087,13.814,75.095,140.625,171,159,11.108508E-3,1.590233E-3,66.081,11,29.895,3.134,348.142E-6,1.346,1.484,4.037,11.160,0.887,4.562,6.683,19.373,13.687,0.748372,0.410258,5.687,common_voice_en_18717713.mp3,sixties,male
86.600,88.838,10.848,73.467,117.396,137,128,11.540182E-3,1.661918E-3,66.536,7,31.129,2.504,288.966E-6,1.163,1.311,3.490,10.345,0.933,4.417,6.887,10.006,13.250,0.763221,0.399030,6.906,common_voice_en_18717714.mp3,sixties,male
86.364,89.564,13.387,74.327,144.262,111,100,11.312198E-3,1.832906E-3,70.709,9,32.589,4.389,496.541E-6,1.857,2.278,5.571,13.356,1.296,4.720,5.912,13.463,14.159,0.685701,0.537113,3.857,common_voice_en_18717715.mp3,sixties,male
97.497,99.055,19.023,74.948,133.459,113,101,10.102206E-3,2.004137E-3,77.111,10,38.401,2.925,295.447E-6,1.001,1.114,3.003,12.307,1.119,4.085,6.474,10.325,12.254,0.768935,0.369603,6.614,common_voice_en_18717716.mp3,sixties,male
85.257,86.665,8.918,73.754,103.170,45,41,11.786961E-3,1.494527E-3,82.334,3,17.141,3.353,395.204E-6,0.851,0.969,2.553,9.840,0.963,3.252,4.503,7.953,9.757,0.681165,0.607283,4.431,common_voice_en_18717722.mp3,sixties,male
87.353,90.940,13.915,75.097,137.576,161,145,11.022912E-3,1.581973E-3,61.789,15,29.583,3.328,366.799E-6,1.371,1.502,4.114,13.463,1.279,5.067,6.448,16.215,15.202,0.758588,0.395621,6.052,common_voice_en_18717723.mp3,sixties,male
86.507,95.609,24.004,74.987,209.061,163,149,10.542722E-3,2.321550E-3,60.304,13,24.803,3.537,372.879E-6,1.480,1.442,4.439,13.661,1.302,4.433,8.021,26.822,13.298,0.745500,0.409254,5.519,common_voice_en_18717725.mp3,sixties,male
100.994,100.070,16.987,73.014,131.918,97,87,10.194068E-3,1.977075E-3,76.962,7,33.218,2.456,250.395E-6,0.683,0.860,2.050,10.974,1.000,4.542,6.418,12.703,13.626,0.762079,0.376798,6.278,common_voice_en_18717726.mp3,sixties,male
96.111,97.606,16.613,75.538,143.095,147,133,10.403634E-3,1.896716E-3,68.216,13,40.576,3.255,338.680E-6,1.123,1.033,3.370,10.830,1.052,4.189,6.701,10.355,12.566,0.752134,0.388809,5.676,common_voice_en_18717753.mp3,sixties,male
97.734,102.276,26.341,74.940,276.995,175,156,9.813102E-3,2.142063E-3,71.560,18,51.871,3.566,349.942E-6,1.065,1.097,3.194,13.669,1.154,5.142,7.240,13.536,15.425,0.740273,0.420568,5.385,common_voice_en_18717754.mp3,sixties,male
100.437,107.819,25.984,75.497,209.943,136,128,9.329398E-3,2.058240E-3,62.040,7,27.986,4.004,373.514E-6,1.977,1.919,5.932,12.486,1.073,5.374,7.605,18.705,16.122,0.755681,0.401737,6.108,common_voice_en_18717755.mp3,sixties,male
92.521,93.772,20.202,74.994,216.290,98,87,10.789153E-3,1.966508E-3,72.794,10,30.330,3.193,344.531E-6,1.120,1.737,3.360,10.901,1.131,4.612,7.581,14.160,13.836,0.749524,0.391651,5.685,common_voice_en_18717756.mp3,sixties,male
114.462,112.030,18.702,75.299,146.015,107,93,9.115891E-3,1.757300E-3,76.201,13,29.655,3.210,292.662E-6,1.033,1.283,3.100,12.119,1.022,5.424,6.021,12.699,16.272,0.745223,0.392122,5.377,common_voice_en_18717762.mp3,sixties,male
92.028,97.108,14.304,76.872,130.271,135,127,10.309492E-3,1.546815E-3,72.075,7,36.842,1.898,195.657E-6,0.675,0.761,2.026,10.659,0.932,4.040,5.708,10.318,12.119,0.817641,0.256298,7.506,common_voice_en_18717763.mp3,sixties,male
103.029,105.849,21.086,75.070,157.696,93,84,9.510888E-3,1.909202E-3,74.059,8,47.156,2.864,272.418E-6,0.874,1.001,2.622,12.304,1.013,4.095,7.200,10.850,12.284,0.749569,0.374507,5.338,common_voice_en_18717764.mp3,sixties,male
87.499,94.977,19.402,75.049,138.764,108,100,10.630235E-3,2.165248E-3,74.639,7,30.913,2.490,264.711E-6,0.728,0.971,2.183,11.574,1.009,5.005,6.227,9.447,15.014,0.732712,0.437148,5.232,common_voice_en_18717765.mp3,sixties,male
102.544,105.339,22.573,75.812,241.325,136,123,9.523599E-3,1.776338E-3,67.500,9,34.627,3.852,366.848E-6,1.290,1.539,3.869,14.084,1.226,4.623,7.268,5.933,13.868,0.760066,0.374058,6.173,common_voice_en_18717766.mp3,sixties,male
93.143,101.328,34.600,76.197,264.290,95,85,10.134104E-3,2.422601E-3,68.611,7,24.977,3.008,304.865E-6,1.043,1.231,3.128,14.910,1.330,5.724,8.406,18.344,17.171,0.736589,0.410525,5.316,common_voice_en_18717777.mp3,sixties,male
95.394,99.875,24.678,75.977,239.635,95,84,10.166597E-3,1.933475E-3,71.322,9,27.722,4.020,408.737E-6,1.168,1.446,3.503,15.729,1.492,5.577,8.004,12.518,16.731,0.750622,0.370229,5.563,common_voice_en_18717778.mp3,sixties,male
100.135,100.714,13.449,74.956,135.331,188,177,9.985604E-3,1.330936E-3,59.158,10,22.296,3.640,363.507E-6,1.684,1.658,5.053,12.516,1.164,4.351,5.995,12.086,13.052,0.763348,0.387023,6.547,common_voice_en_18717779.mp3,sixties,male
96.398,99.817,18.257,73.548,143.696,133,123,10.067574E-3,2.015335E-3,68.235,8,29.764,2.881,290.026E-6,0.862,1.058,2.585,12.890,1.145,4.437,6.571,16.076,13.310,0.753116,0.395590,5.922,common_voice_en_18717780.mp3,sixties,male
95.536,110.242,50.026,75.016,290.620,144,131,9.417739E-3,3.062285E-3,70.140,11,38.691,3.667,345.329E-6,1.350,1.781,4.050,13.044,1.192,5.278,7.456,10.776,15.834,0.738003,0.426543,5.299,common_voice_en_18717781.mp3,sixties,male
87.224,98.694,20.053,74.221,132.472,49,46,10.421241E-3,2.270712E-3,80.624,2,42.597,3.370,351.231E-6,0.992,1.404,2.975,15.792,1.476,5.025,8.743,30.934,15.075,0.746100,0.392459,5.302,common_voice_en_18717892.mp3,sixties,male
133.369,132.684,9.507,120.145,142.148,8,7,7.518590E-3,0.629224E-3,92.704,0,0,5.948,447.234E-6,4.016,2.983,12.048,19.668,1.854,6.680,2.725,--undefined--,20.041,0.721983,0.392290,4.208,common_voice_en_18717893.mp3,sixties,male
80.490,88.039,14.869,75.267,122.870,47,38,11.617145E-3,2.057614E-3,84.825,7,55.444,4.271,496.146E-6,0.903,1.173,2.708,12.261,1.057,4.494,9.467,--undefined--,13.482,0.645651,0.633119,2.847,common_voice_en_18717894.mp3,sixties,male
86.662,90.393,11.326,74.992,118.903,173,167,11.100722E-3,1.404185E-3,58.333,5,24.954,2.734,303.522E-6,1.021,1.332,3.062,10.850,0.989,4.035,6.817,10.888,12.106,0.784003,0.346100,7.557,common_voice_en_18717895.mp3,sixties,male
88.036,95.857,31.245,74.945,250.236,133,123,10.529147E-3,2.406126E-3,70.290,9,32.185,2.975,313.289E-6,1.161,1.125,3.484,12.738,1.088,4.011,5.645,12.335,12.032,0.792232,0.313475,7.632,common_voice_en_18717896.mp3,sixties,male
100.954,107.291,31.346,75.379,243.421,152,143,9.440063E-3,2.190156E-3,67.789,7,14.751,3.115,294.071E-6,1.248,1.423,3.743,9.107,0.923,3.691,5.551,10.211,11.074,0.784541,0.350249,7.525,common_voice_en_18717902.mp3,sixties,male
98.941,102.115,20.404,75.477,159.530,148,134,9.774594E-3,1.884382E-3,67.487,11,50.756,3.444,336.649E-6,1.423,1.561,4.270,12.869,1.157,5.924,6.578,18.305,17.771,0.761402,0.367104,5.989,common_voice_en_18717903.mp3,sixties,male
88.690,96.273,27.316,76.051,251.234,160,145,10.473344E-3,2.098949E-3,65.979,12,23.481,2.903,304.077E-6,1.230,1.519,3.690,14.547,1.382,4.612,9.085,15.077,13.835,0.757657,0.380159,5.851,common_voice_en_18717905.mp3,sixties,male
104.819,119.237,51.238,76.812,275.415,134,121,8.566190E-3,2.847026E-3,68.542,12,43.174,2.606,223.204E-6,0.805,0.878,2.415,11.099,1.103,3.449,5.784,13.984,10.348,0.774514,0.341352,6.340,common_voice_en_18717906.mp3,sixties,male
89.470,101.750,28.435,67.960,233.347,112,97,9.893222E-3,2.440600E-3,70.387,13,41.021,4.111,406.713E-6,1.757,1.501,5.272,11.273,0.940,4.612,7.128,4.203,13.837,0.739478,0.404207,5.111,common_voice_en_18717908.mp3,sixties,male
100.836,105.630,38.135,75.078,299.365,287,266,9.520192E-3,2.505714E-3,60.622,18,44.982,3.615,344.114E-6,1.467,1.507,4.401,14.054,1.237,4.610,7.368,16.878,13.830,0.758629,0.386150,6.172,common_voice_en_18717912.mp3,sixties,male
80.380,88.106,34.771,73.635,293.446,113,101,11.383704E-3,3.068289E-3,65.375,10,35.225,2.998,341.318E-6,1.393,1.114,4.179,11.443,0.928,4.411,6.202,10.376,13.234,0.705430,0.494662,4.622,common_voice_en_18717913.mp3,sixties,male
112.335,121.365,35.683,87.809,296.815,178,167,8.314591E-3,1.746212E-3,65.451,8,24.073,2.579,214.408E-6,1.156,1.407,3.469,13.551,1.320,4.074,7.043,19.757,12.222,0.794755,0.318830,7.047,common_voice_en_18717914.mp3,sixties,male
94.246,98.942,22.196,73.873,192.023,170,152,10.177538E-3,1.913836E-3,62.062,15,34.293,3.804,387.172E-6,1.594,1.961,4.782,12.156,1.052,4.376,7.195,14.340,13.128,0.738286,0.436899,5.526,common_voice_en_18717915.mp3,sixties,male
95.570,100.102,16.993,75.525,128.573,107,100,10.057536E-3,1.755547E-3,76.956,6,27.803,3.200,321.884E-6,0.950,1.232,2.851,13.588,1.263,5.233,8.640,5.159,15.698,0.741178,0.415519,5.261,common_voice_en_18717916.mp3,sixties,male
84.608,90.274,15.703,73.787,145.598,134,125,11.210669E-3,1.794235E-3,68.301,8,33.835,2.872,321.949E-6,1.143,1.029,3.430,11.002,0.980,3.853,5.400,11.715,11.560,0.768650,0.393910,6.780,common_voice_en_18717927.mp3,sixties,male
120.462,134.640,52.638,76.328,284.946,85,74,7.429670E-3,2.391950E-3,77.491,9,33.467,4.950,367.777E-6,2.318,2.196,6.953,18.092,1.504,9.391,12.505,34.149,28.174,0.654153,0.612729,3.327,common_voice_en_18717928.mp3,sixties,male
100.159,98.648,8.653,75.466,113.297,178,170,10.162096E-3,0.957911E-3,56.347,7,30.866,1.733,176.104E-6,0.599,0.786,1.796,9.625,0.843,3.609,5.915,13.243,10.827,0.830814,0.237474,8.454,common_voice_en_18717929.mp3,sixties,male
89.188,92.829,15.132,75.149,169.444,209,200,10.819378E-3,1.562802E-3,58.708,8,19.099,2.599,281.151E-6,0.994,1.224,2.983,12.203,1.107,4.183,6.296,18.900,12.550,0.795440,0.318324,7.504,common_voice_en_18717930.mp3,sixties,male
92.252,102.687,28.653,75.012,240.545,114,105,9.765560E-3,2.263121E-3,71.528,8,23.978,2.855,278.765E-6,1.127,1.136,3.381,11.778,1.143,5.208,8.188,11.151,15.625,0.739023,0.411203,5.323,common_voice_en_18717931.mp3,sixties,male
83.813,91.981,20.380,74.137,161.578,148,136,10.999785E-3,2.165223E-3,63.453,11,22.378,3.442,378.631E-6,1.231,1.326,3.692,13.534,1.228,4.696,7.849,21.463,14.087,0.719470,0.478947,4.875,common_voice_en_18717944.mp3,sixties,male
87.213,98.005,24.181,74.064,165.801,145,126,10.224290E-3,2.341160E-3,71.511,15,39.679,3.957,404.606E-6,1.611,1.618,4.833,16.369,1.414,6.447,7.630,15.340,19.340,0.715793,0.472568,4.595,common_voice_en_18717946.mp3,sixties,male
89.702,96.886,25.323,75.061,228.154,217,201,10.534284E-3,2.143409E-3,63.553,14,31.992,3.801,400.402E-6,1.971,1.824,5.914,12.954,1.151,5.607,7.493,14.981,16.821,0.755982,0.396607,6.051,common_voice_en_18717948.mp3,sixties,male
111.233,113.521,35.704,75.227,246.045,64,59,9.095480E-3,2.042616E-3,78.626,4,19.414,2.866,260.651E-6,1.145,1.792,3.434,12.766,1.074,5.959,9.860,5.857,17.876,0.810384,0.274618,7.917,common_voice_en_18717949.mp3,sixties,male
102.858,110.056,34.973,75.316,231.864,69,61,9.052849E-3,2.471802E-3,78.055,6,52.830,4.080,369.320E-6,1.064,1.604,3.192,12.843,1.141,5.404,9.375,17.190,16.213,0.785140,0.316309,6.741,common_voice_en_18717950.mp3,sixties,male
90.374,98.984,33.101,74.955,241.765,139,126,10.279864E-3,2.497807E-3,66.441,10,34.756,2.226,228.804E-6,0.805,1.098,2.415,10.585,0.940,4.478,5.969,8.171,13.434,0.782387,0.344970,6.733,common_voice_en_18717957.mp3,sixties,male
107.588,110.510,20.302,75.461,164.088,145,132,9.143349E-3,1.672338E-3,67.679,11,37.943,3.538,323.460E-6,1.344,1.319,4.031,12.019,1.050,4.411,6.924,14.413,13.232,0.773422,0.352184,6.126,common_voice_en_18717958.mp3,sixties,male
89.292,93.001,27.350,74.946,259.145,131,123,10.736310E-3,2.267886E-3,57.726,7,21.329,1.864,200.082E-6,0.728,0.934,2.184,13.518,1.205,5.167,9.446,29.062,15.501,0.753041,0.380902,5.560,common_voice_en_18717959.mp3,sixties,male
96.562,98.805,15.801,76.296,143.634,131,123,10.164253E-3,1.626545E-3,62.042,6,29.745,3.536,359.370E-6,1.375,1.442,4.125,12.660,1.165,4.398,6.679,14.245,13.193,0.744709,0.412808,5.530,common_voice_en_18717960.mp3,sixties,male
102.492,98.261,13.149,76.482,118.387,91,80,10.190814E-3,1.459415E-3,72.208,8,21.904,4.651,473.946E-6,2.554,2.029,7.662,10.980,1.110,4.617,4.519,5.380,13.851,0.709498,0.457290,4.269,common_voice_en_18717961.mp3,sixties,male
154.894,167.562,36.659,113.244,303.451,390,375,5.968072E-3,1.171158E-3,67.923,13,12.318,2.046,122.111E-6,0.947,0.871,2.840,9.878,0.980,3.801,5.119,9.184,11.403,0.875004,0.180378,11.387,common_voice_en_18718855.mp3,fourties,female
