Median pitch,Mean pitch,Standard deviation,Minimum pitch,Maximum pitch,Number of pulses,Number of periods,Mean period,Standard deviation of period,Fraction of locally unvoiced frames,Number of voice breaks,Degree of voice breaks,Jitter (local),"Jitter (local, absolute)",Jitter (rap),Jitter (ppq5),Jitter (ddp),Shimmer (local),"Shimmer (local, dB)",Shimmer (apq3),Shimmer (apq5),Shimmer (apq11),Shimmer (dda),Mean autocorrelation,Mean noise-to-harmonics ratio,Mean harmonics-to-noise ratio,clip_name,age,gender
97.186,105.341,28.032,83.098,252.003,285,264,9.555045E-3,1.948413E-3,48.043,15,30.034,2.596,248.025E-6,1.006,1.264,3.017,15.084,1.386,5.646,9.727,18.152,16.937,0.736021,0.427561,5.397,common_voice_en_4163799.mp3,fourties,male
102.109,103.745,23.508,76.763,292.632,241,228,9.679931E-3,1.621149E-3,46.781,11,26.570,2.228,215.641E-6,0.837,1.005,2.510,14.536,1.362,5.801,10.234,16.690,17.402,0.777169,0.347303,6.723,common_voice_en_4163809.mp3,fourties,male
98.491,103.099,24.107,70.897,174.009,160,151,9.772445E-3,2.097960E-3,51.775,7,23.580,2.408,235.363E-6,0.808,1.072,2.424,13.525,1.445,5.333,7.985,14.890,16.000,0.782993,0.341987,7.537,common_voice_en_4163819.mp3,fourties,male
93.871,104.187,23.390,77.936,194.586,177,169,9.561598E-3,1.897101E-3,55.499,7,34.079,1.723,164.737E-6,0.651,0.816,1.953,13.224,1.214,5.409,7.453,8.341,16.228,0.818955,0.268533,7.944,common_voice_en_4163829.mp3,fourties,male
175.614,182.885,17.930,161.791,225.072,235,231,5.460422E-3,0.534792E-3,77.764,3,4.730,1.284,70.097E-6,0.679,0.733,2.036,10.648,0.984,4.217,5.428,10.446,12.650,0.915924,0.103231,12.558,common_voice_en_4290173.mp3,sixties,female
173.447,184.129,40.068,147.495,475.410,381,371,5.454431E-3,0.837310E-3,62.388,7,11.552,2.009,109.558E-6,1.135,1.086,3.406,12.549,1.272,5.810,7.208,13.327,17.431,0.872955,0.176797,10.653,common_voice_en_4290175.mp3,sixties,female
189.814,194.065,28.549,149.411,250.113,361,355,5.151197E-3,0.769274E-3,62.837,5,8.214,1.265,65.167E-6,0.590,0.700,1.771,10.302,1.073,3.911,5.645,9.394,11.732,0.901333,0.134560,12.576,common_voice_en_4290176.mp3,sixties,female
159.328,168.911,42.679,151.301,525.430,194,189,5.899089E-3,0.979480E-3,63.229,4,11.789,1.294,76.323E-6,0.573,0.621,1.720,8.538,0.848,3.241,4.588,7.002,9.722,0.916320,0.107900,12.557,common_voice_en_4290177.mp3,sixties,female
195.827,198.005,37.726,132.842,278.211,457,450,5.048865E-3,0.989032E-3,44.425,6,16.051,1.416,71.493E-6,0.632,0.746,1.895,10.783,1.049,4.021,5.711,10.771,12.064,0.923137,0.099140,12.907,common_voice_en_4290178.mp3,sixties,female
169.042,178.790,22.348,159.336,228.522,164,161,5.592466E-3,0.659089E-3,65.722,2,9.235,0.851,47.567E-6,0.392,0.353,1.175,6.813,0.692,2.572,3.517,6.670,7.716,0.931976,0.099031,15.298,common_voice_en_4290179.mp3,sixties,female
156.789,159.914,17.535,104.743,214.297,553,537,6.252481E-3,0.667693E-3,36.051,14,19.709,2.557,159.886E-6,1.346,1.317,4.038,10.876,1.048,4.671,6.396,10.871,14.012,0.871889,0.187175,10.854,common_voice_en_4290180.mp3,sixties,female
156.582,177.861,70.873,131.616,526.446,284,274,5.677606E-3,1.468327E-3,49.582,6,13.333,2.644,150.115E-6,1.376,1.456,4.128,9.289,0.933,3.904,5.619,9.018,11.711,0.873505,0.198172,11.388,common_voice_en_4290181.mp3,sixties,female
192.397,209.849,44.215,159.663,351.207,386,381,4.774852E-3,0.904844E-3,38.889,4,11.098,2.036,97.210E-6,1.133,1.078,3.400,12.736,1.220,5.763,7.113,12.642,17.288,0.856650,0.208133,9.621,common_voice_en_4290182.mp3,sixties,female
196.238,197.917,31.647,135.360,257.369,330,323,5.058073E-3,0.834018E-3,54.314,5,11.887,1.533,77.534E-6,0.712,0.771,2.135,10.301,1.030,4.042,5.798,11.365,12.127,0.881262,0.173762,10.796,common_voice_en_4290183.mp3,sixties,female
186.790,216.020,99.873,105.946,594.444,484,456,4.798057E-3,1.381250E-3,41.219,12,18.905,2.081,99.828E-6,1.021,0.925,3.063,10.766,1.046,4.511,5.931,10.779,13.532,0.855875,0.206308,9.888,common_voice_en_4290184.mp3,sixties,female
180.581,196.432,35.946,154.623,293.223,300,295,5.097177E-3,0.867925E-3,52.991,4,12.012,0.969,49.400E-6,0.459,0.468,1.378,9.283,0.983,3.423,4.813,9.259,10.269,0.909328,0.116668,12.376,common_voice_en_4290185.mp3,sixties,female
171.718,179.575,35.523,137.687,293.440,346,341,5.565864E-3,1.014936E-3,39.381,4,14.212,1.542,85.841E-6,0.760,0.676,2.281,10.542,0.935,4.801,6.152,9.927,14.403,0.863602,0.177527,9.350,common_voice_en_4290186.mp3,sixties,female
252.180,255.900,30.142,191.369,321.382,416,408,3.914881E-3,0.463314E-3,56.642,6,21.318,1.116,43.710E-6,0.507,0.478,1.522,7.694,0.849,3.008,4.436,7.246,9.023,0.904996,0.130891,13.511,common_voice_en_4290188.mp3,sixties,female
214.619,217.081,43.155,141.042,297.133,399,395,4.614192E-3,0.984582E-3,28.779,3,7.625,1.291,59.573E-6,0.637,0.662,1.910,11.454,1.059,4.020,6.619,12.535,12.060,0.898050,0.135438,10.958,common_voice_en_4290190.mp3,sixties,female
178.122,182.309,39.973,139.256,259.531,250,243,5.503744E-3,1.174928E-3,42.651,6,17.469,1.487,81.867E-6,0.748,0.632,2.244,9.151,0.863,3.936,5.017,8.426,11.809,0.881037,0.161630,10.960,common_voice_en_4290192.mp3,sixties,female
285.944,281.313,75.646,102.248,414.726,208,204,3.555056E-3,1.205913E-3,77.684,3,3.437,1.863,66.232E-6,0.871,0.785,2.613,14.153,1.224,5.569,8.306,15.208,16.707,0.865309,0.189388,10.359,common_voice_en_4290193.mp3,sixties,female
212.429,216.929,24.058,171.740,254.099,185,181,4.608047E-3,0.528922E-3,68.280,3,8.707,1.684,77.583E-6,0.878,0.911,2.633,10.077,0.959,3.957,5.318,8.159,11.871,0.898632,0.135005,12.263,common_voice_en_4290194.mp3,sixties,female
201.801,203.426,23.492,160.911,251.245,160,157,4.927859E-3,0.590515E-3,56.554,2,9.520,1.452,71.576E-6,0.762,0.886,2.285,10.200,0.964,3.772,5.771,7.890,11.316,0.903121,0.120402,11.178,common_voice_en_4290195.mp3,sixties,female
199.484,211.175,72.260,107.540,580.009,621,605,4.755832E-3,1.302124E-3,46.363,12,19.272,1.987,94.504E-6,1.111,1.036,3.333,11.511,1.077,4.898,6.775,12.379,14.694,0.847086,0.221815,9.555,common_voice_en_4290196.mp3,sixties,female
198.085,203.158,25.476,161.479,248.949,175,171,4.922816E-3,0.636751E-3,66.667,3,10.034,0.952,46.875E-6,0.428,0.382,1.283,10.596,1.080,3.735,5.170,10.493,11.205,0.893313,0.142747,10.974,common_voice_en_4290197.mp3,sixties,female
191.319,194.823,22.157,165.783,236.421,220,215,5.127855E-3,0.586305E-3,49.706,4,15.094,1.209,61.974E-6,0.594,0.627,1.783,10.384,1.071,3.831,6.155,10.550,11.493,0.874464,0.174165,10.748,common_voice_en_4290198.mp3,sixties,female
165.197,171.777,60.865,100.612,596.879,325,304,5.891003E-3,1.182460E-3,55.267,15,35.376,2.074,122.185E-6,1.071,1.121,3.212,14.388,1.397,5.648,7.553,12.921,16.945,0.814904,0.284502,8.217,common_voice_en_4290199.mp3,sixties,female
174.194,200.246,82.216,154.622,595.464,272,265,5.084367E-3,1.352124E-3,46.721,4,9.907,2.268,115.328E-6,1.246,1.336,3.738,12.750,1.203,5.304,6.856,12.332,15.912,0.861049,0.186228,9.449,common_voice_en_4290201.mp3,sixties,female
166.681,179.094,54.981,123.878,559.130,507,496,5.594130E-3,1.286111E-3,45.770,8,12.403,2.753,153.992E-6,1.472,1.329,4.416,11.979,1.139,4.892,6.570,12.314,14.677,0.856723,0.219388,10.025,common_voice_en_4290204.mp3,sixties,female
251.697,249.649,22.439,179.163,280.622,97,94,4.024366E-3,0.417896E-3,73.444,2,6.405,1.912,76.927E-6,0.727,0.859,2.180,9.534,0.983,3.458,4.454,6.554,10.374,0.866576,0.184102,10.286,common_voice_en_4290205.mp3,sixties,female
173.843,191.307,49.960,160.272,466.979,173,167,5.288713E-3,0.921092E-3,70.023,4,10.279,1.872,99.012E-6,0.856,0.868,2.569,11.523,1.089,4.562,6.012,10.101,13.685,0.880041,0.169667,11.444,common_voice_en_4290206.mp3,sixties,female
163.217,164.644,21.228,130.372,220.102,378,365,6.086717E-3,0.775846E-3,43.448,11,23.983,2.570,156.456E-6,1.455,1.330,4.366,11.899,1.180,6.005,7.211,12.609,18.015,0.844043,0.222579,9.198,common_voice_en_4290207.mp3,sixties,female
152.001,168.782,34.914,139.647,243.485,192,190,5.967641E-3,1.128694E-3,44.291,1,5.945,3.100,185.000E-6,1.778,1.793,5.333,12.194,1.238,5.727,7.286,10.823,17.180,0.825885,0.268605,9.309,common_voice_en_4290208.mp3,sixties,female
179.533,180.371,24.209,137.512,273.583,180,177,5.551133E-3,0.738384E-3,52.650,1,6.249,1.512,83.957E-6,0.812,0.901,2.435,11.996,1.192,5.468,7.363,12.168,16.405,0.888980,0.154387,10.631,common_voice_en_4290209.mp3,sixties,female
235.630,228.462,31.453,140.842,268.883,302,299,4.381100E-3,0.708893E-3,51.366,2,2.225,1.573,68.911E-6,0.732,0.887,2.195,11.451,1.153,4.034,6.224,13.150,12.103,0.922082,0.101492,13.569,common_voice_en_4290210.mp3,sixties,female
176.129,182.144,26.087,139.074,258.200,261,256,5.489247E-3,0.759426E-3,51.905,4,13.651,1.914,105.061E-6,1.013,1.126,3.038,10.836,1.053,4.831,6.483,9.333,14.493,0.878355,0.182788,11.596,common_voice_en_4290213.mp3,sixties,female
167.585,179.318,31.921,138.610,274.153,334,324,5.585874E-3,0.953767E-3,49.369,9,29.614,1.711,95.586E-6,0.923,0.931,2.768,13.122,1.172,5.648,7.126,11.455,16.944,0.859952,0.198331,9.920,common_voice_en_4290214.mp3,sixties,female
168.655,177.833,27.341,141.609,259.785,226,220,5.630034E-3,0.847759E-3,55.079,5,14.705,1.827,102.874E-6,0.996,1.019,2.987,9.749,0.984,3.485,4.773,9.177,10.456,0.886608,0.167537,11.944,common_voice_en_4290216.mp3,sixties,female
166.004,173.454,31.928,138.335,454.323,265,256,5.755056E-3,0.764828E-3,53.512,7,19.230,1.986,114.305E-6,0.916,0.934,2.749,9.990,0.992,4.163,5.585,8.100,12.488,0.904687,0.129419,13.037,common_voice_en_4290218.mp3,sixties,female
174.472,186.559,23.799,159.673,227.836,99,95,5.382229E-3,0.697118E-3,67.857,3,13.433,2.199,118.334E-6,1.012,1.072,3.036,13.276,1.215,4.867,7.917,13.326,14.600,0.846648,0.220283,9.065,common_voice_en_4290221.mp3,sixties,female
167.629,176.818,19.855,96.041,241.344,190,183,5.618146E-3,0.576560E-3,58.987,5,16.685,1.790,100.547E-6,0.942,0.821,2.826,11.209,1.029,4.592,6.691,7.068,13.777,0.886819,0.152383,11.004,common_voice_en_4290223.mp3,sixties,female
132.801,158.050,66.118,101.295,526.935,277,262,6.343936E-3,2.281603E-3,38.462,14,36.331,5.440,345.139E-6,3.032,2.925,9.095,20.157,1.779,10.368,10.736,17.083,31.103,0.767856,0.370049,6.627,common_voice_en_4290228.mp3,sixties,female
148.354,157.451,25.482,130.120,244.487,286,279,6.328039E-3,0.910557E-3,38.129,6,20.694,2.382,150.710E-6,1.171,1.338,3.512,11.900,1.092,5.121,6.544,12.698,15.363,0.874359,0.173132,10.261,common_voice_en_4290229.mp3,sixties,female
156.150,163.567,20.610,119.505,242.920,217,209,6.135928E-3,0.728027E-3,58.300,7,24.215,2.331,143.018E-6,1.210,1.284,3.630,10.131,1.028,4.603,5.978,8.447,13.810,0.886584,0.163360,11.356,common_voice_en_4290233.mp3,sixties,female
164.811,172.391,16.549,153.149,232.508,308,302,5.805445E-3,0.533208E-3,52.641,5,17.121,2.478,143.857E-6,1.423,1.225,4.268,13.059,1.190,6.535,6.883,11.470,19.605,0.898885,0.131116,11.338,common_voice_en_4290234.mp3,sixties,female
158.834,167.401,48.181,128.970,550.796,285,280,6.000222E-3,1.067088E-3,39.762,4,29.741,1.786,107.179E-6,0.955,0.956,2.866,9.684,0.939,3.903,5.310,9.908,11.708,0.909000,0.118208,11.988,common_voice_en_4290235.mp3,sixties,female
160.312,157.530,27.014,92.278,216.561,422,403,6.351876E-3,1.260246E-3,42.517,17,30.457,3.436,218.245E-6,1.868,1.778,5.605,16.274,1.479,9.060,9.398,14.449,27.179,0.806079,0.293251,7.617,common_voice_en_4290236.mp3,sixties,female
153.100,171.165,53.995,128.620,500.106,400,385,5.858895E-3,1.416067E-3,40.796,13,30.995,3.472,203.392E-6,1.832,1.854,5.495,13.880,1.292,6.094,8.136,16.646,18.283,0.852129,0.219942,9.752,common_voice_en_4290238.mp3,sixties,female
172.366,172.989,22.868,139.134,219.544,226,219,5.797212E-3,0.782969E-3,53.864,6,20.991,2.063,119.594E-6,1.106,1.235,3.317,10.832,1.106,4.321,5.752,10.830,12.964,0.876484,0.173446,10.741,common_voice_en_4290239.mp3,sixties,female
196.598,205.265,33.663,155.708,262.633,248,245,4.878315E-3,0.811417E-3,52.806,2,7.244,1.532,74.722E-6,0.753,0.846,2.259,10.374,1.130,4.116,5.368,9.149,12.347,0.919928,0.113597,13.681,common_voice_en_4290240.mp3,sixties,female
234.587,230.955,37.882,151.767,288.290,139,137,4.361902E-3,0.800656E-3,62.100,0,0,2.504,109.214E-6,1.261,1.298,3.784,8.997,1.091,3.062,4.866,11.455,9.185,0.903129,0.131910,12.706,common_voice_en_4290242.mp3,sixties,female
170.612,171.339,18.527,132.550,213.981,424,410,5.830799E-3,0.660740E-3,41.342,13,25.058,4.025,234.688E-6,2.325,2.070,6.974,13.256,1.273,6.503,7.552,11.897,19.509,0.812615,0.273421,7.553,common_voice_en_4529637.mp3,sixties,female
226.718,245.162,49.535,170.896,336.158,120,117,4.070193E-3,0.821353E-3,83.073,2,8.159,2.802,114.053E-6,1.338,1.268,4.014,13.449,1.292,5.221,7.732,14.772,15.662,0.874314,0.174842,10.799,common_voice_en_4529639.mp3,sixties,female
207.894,211.237,37.026,161.310,287.572,317,314,4.742643E-3,0.834249E-3,36.449,2,3.318,1.319,62.578E-6,0.629,0.683,1.887,9.963,1.106,3.187,5.289,10.899,9.562,0.914766,0.112693,12.887,common_voice_en_4529642.mp3,sixties,female
167.293,169.257,8.430,152.103,192.746,178,172,5.899877E-3,0.319996E-3,51.744,5,17.811,3.300,194.722E-6,1.964,1.863,5.892,13.930,1.347,7.631,9.147,15.168,22.892,0.794976,0.316441,6.885,common_voice_en_4529643.mp3,sixties,female
203.828,197.398,23.812,90.631,225.136,149,148,5.052891E-3,0.741237E-3,66.216,0,0,1.095,55.332E-6,0.455,0.515,1.364,6.650,0.709,2.924,3.564,5.890,8.772,0.913776,0.110068,12.292,common_voice_en_4529645.mp3,sixties,female
166.295,171.807,28.244,133.222,246.986,185,181,5.832930E-3,0.971747E-3,81.374,3,6.808,1.930,112.572E-6,0.837,0.861,2.512,10.245,1.020,4.149,6.189,12.052,12.448,0.862374,0.187491,9.624,common_voice_en_4529646.mp3,sixties,female
161.243,167.039,24.634,124.461,281.752,268,261,5.995867E-3,0.812141E-3,43.455,6,23.424,2.707,162.335E-6,1.413,1.566,4.240,10.322,1.037,4.350,6.456,10.716,13.051,0.862247,0.212302,10.598,common_voice_en_4529649.mp3,sixties,female
201.936,209.611,62.879,128.045,517.337,445,437,4.783804E-3,1.269429E-3,49.233,5,10.860,2.235,106.922E-6,1.095,1.342,3.285,12.313,1.285,4.794,6.752,12.864,14.381,0.837014,0.261049,9.184,common_voice_en_4529650.mp3,sixties,female
234.079,265.863,92.515,174.018,510.566,204,199,3.755104E-3,1.209583E-3,82.380,2,5.204,3.143,118.026E-6,1.473,1.675,4.419,13.010,1.190,5.121,7.270,11.732,15.363,0.864169,0.184663,9.563,common_voice_en_4529651.mp3,sixties,female
163.443,178.501,58.939,130.378,521.468,476,465,5.631855E-3,1.299167E-3,32.294,6,9.625,2.078,117.044E-6,0.978,1.048,2.935,11.159,1.125,4.794,6.316,11.071,14.383,0.890556,0.146727,11.064,common_voice_en_4529652.mp3,sixties,female
153.480,165.855,44.824,104.768,521.969,217,207,6.045868E-3,1.108416E-3,58.654,8,19.096,1.865,112.763E-6,0.963,0.953,2.889,9.388,1.016,3.934,5.104,8.900,11.801,0.864495,0.192494,9.950,common_voice_en_4529654.mp3,sixties,female
170.359,181.065,49.418,122.963,535.963,235,228,5.548275E-3,0.983209E-3,80.450,6,6.101,1.695,94.035E-6,0.833,0.905,2.500,10.880,1.109,3.728,5.831,9.369,11.184,0.880524,0.160721,10.716,common_voice_en_4529656.mp3,sixties,female
167.209,174.633,30.582,131.086,417.375,351,338,5.751167E-3,0.906665E-3,45.766,11,19.545,4.004,230.255E-6,2.224,2.030,6.673,11.825,1.212,5.559,6.884,10.296,16.676,0.835404,0.254421,9.805,common_voice_en_4529657.mp3,sixties,female
163.682,168.122,18.687,139.537,206.581,97,92,5.978190E-3,0.669786E-3,61.024,4,20.419,3.673,219.549E-6,2.161,1.825,6.482,12.466,1.262,5.583,7.410,9.958,16.750,0.765847,0.381415,6.566,common_voice_en_4529662.mp3,sixties,female
188.445,187.847,13.096,159.468,216.468,203,198,5.332140E-3,0.397037E-3,58.127,4,16.434,1.510,80.537E-6,0.776,0.910,2.328,11.516,1.209,4.595,5.670,10.325,13.786,0.855756,0.226567,10.086,common_voice_en_4529663.mp3,sixties,female
175.264,209.716,97.926,155.014,536.360,111,107,4.782413E-3,1.668599E-3,68.165,3,12.838,1.793,85.763E-6,0.800,0.974,2.401,13.735,1.321,7.222,9.165,14.330,21.667,0.842874,0.215904,8.550,common_voice_en_4529664.mp3,sixties,female
177.673,189.374,50.186,138.820,524.557,322,315,5.263335E-3,1.145926E-3,59.536,6,12.359,1.835,96.585E-6,0.982,0.985,2.945,9.173,0.983,3.898,5.197,7.361,11.694,0.909531,0.119998,12.886,common_voice_en_4529670.mp3,sixties,female
165.246,182.458,74.482,126.804,592.338,528,508,5.540353E-3,1.423456E-3,45.396,16,28.845,2.656,147.130E-6,1.443,1.607,4.330,12.235,1.199,5.222,7.539,12.564,15.666,0.850114,0.213755,9.213,common_voice_en_4529671.mp3,sixties,female
179.169,195.533,47.205,100.323,561.694,596,585,5.145611E-3,1.038947E-3,34.627,8,12.178,1.481,76.183E-6,0.722,0.729,2.165,9.208,0.956,3.769,5.149,9.250,11.308,0.891952,0.149180,11.814,common_voice_en_4529672.mp3,sixties,female
156.201,163.125,21.435,138.363,229.744,216,208,6.121254E-3,0.796882E-3,55.035,6,18.635,2.615,160.041E-6,1.516,1.168,4.547,10.840,1.036,4.533,6.022,8.778,13.600,0.858418,0.205702,10.444,common_voice_en_4529673.mp3,sixties,female
182.242,180.672,10.445,157.331,203.215,148,143,5.529245E-3,0.352350E-3,68.101,4,8.316,2.582,142.758E-6,1.442,1.159,4.325,16.033,1.419,7.400,6.446,11.789,22.200,0.832114,0.262782,9.599,common_voice_en_4529674.mp3,sixties,female
175.779,183.873,40.698,136.150,289.161,250,242,5.478796E-3,1.114279E-3,52.228,6,22.593,1.586,86.899E-6,0.731,0.746,2.194,12.283,1.117,4.314,6.405,10.893,12.941,0.852129,0.208467,9.497,common_voice_en_4529675.mp3,sixties,female
158.533,164.521,26.624,122.334,265.425,322,317,6.081485E-3,0.910911E-3,53.662,4,15.347,1.455,88.489E-6,0.655,0.802,1.965,8.582,0.986,3.453,4.792,8.341,10.359,0.911415,0.134321,13.853,common_voice_en_4529676.mp3,sixties,female
174.810,179.417,25.718,144.401,261.867,315,312,5.570076E-3,0.763979E-3,55.263,2,4.328,1.455,81.059E-6,0.752,0.785,2.255,12.516,1.080,5.305,7.490,11.433,15.915,0.890268,0.136906,10.165,common_voice_en_4529677.mp3,sixties,female
224.665,219.149,42.894,133.602,303.456,346,340,4.567671E-3,0.957930E-3,44.769,5,21.579,2.172,99.192E-6,1.204,1.069,3.613,11.300,1.210,4.457,6.930,13.429,13.370,0.842154,0.239462,9.501,common_voice_en_4529679.mp3,sixties,female
155.924,162.066,23.844,99.936,244.006,685,665,6.183812E-3,0.982173E-3,36.789,19,25.692,2.929,181.153E-6,1.567,1.617,4.701,12.786,1.250,5.304,7.177,11.866,15.912,0.843344,0.246558,9.783,common_voice_en_4529681.mp3,sixties,female
177.585,192.544,55.552,92.452,381.700,394,386,5.203342E-3,1.352007E-3,39.293,6,17.916,1.277,66.472E-6,0.621,0.633,1.863,10.490,0.985,4.167,5.926,9.335,12.501,0.891853,0.140535,10.730,common_voice_en_4529683.mp3,sixties,female
142.650,146.409,11.134,130.794,190.585,304,293,6.813324E-3,0.534054E-3,52.373,10,25.106,2.679,182.497E-6,1.551,1.447,4.653,12.256,1.189,5.950,6.583,10.944,17.851,0.884343,0.156241,10.670,common_voice_en_4529688.mp3,sixties,female
163.978,164.977,15.526,117.960,202.501,173,166,6.095353E-3,0.665449E-3,54.897,6,38.810,2.070,126.158E-6,1.007,1.195,3.020,13.518,1.277,6.862,7.842,13.900,20.585,0.849571,0.215808,9.073,common_voice_en_4529690.mp3,sixties,female
162.775,185.717,81.346,134.576,597.798,560,542,5.453688E-3,1.578211E-3,38.316,10,13.544,2.427,132.345E-6,1.271,1.369,3.812,12.048,1.154,4.794,6.550,12.123,14.383,0.870770,0.182493,10.177,common_voice_en_4529692.mp3,sixties,female
149.865,158.418,23.319,136.477,244.452,282,275,6.310747E-3,0.855306E-3,40.389,5,10.127,2.804,176.926E-6,1.488,1.359,4.463,10.638,1.158,5.148,6.473,9.112,15.443,0.882216,0.174129,11.493,common_voice_en_4529694.mp3,sixties,female
166.980,172.472,35.834,102.950,534.427,490,471,5.817271E-3,0.813209E-3,40.420,15,22.664,2.660,154.727E-6,1.370,1.496,4.110,12.561,1.210,5.693,7.168,12.737,17.078,0.843440,0.231896,9.447,common_voice_en_4529695.mp3,sixties,female
167.464,175.205,37.838,137.249,541.883,621,605,5.742991E-3,0.909262E-3,54.428,15,22.027,1.969,113.070E-6,0.963,0.953,2.888,11.008,1.041,4.840,5.840,9.342,14.520,0.911413,0.121695,13.455,common_voice_en_4529697.mp3,sixties,female
160.576,166.859,25.278,137.800,234.717,224,219,5.991637E-3,0.849508E-3,42.296,3,12.561,2.178,130.521E-6,1.199,1.242,3.598,10.234,1.013,4.345,5.536,9.366,13.034,0.911475,0.122245,12.788,common_voice_en_4529703.mp3,sixties,female
200.342,207.688,76.930,137.510,566.347,260,250,4.861395E-3,1.484050E-3,61.793,7,17.951,2.162,105.121E-6,0.959,1.130,2.878,11.890,1.215,5.159,6.836,10.125,15.477,0.837679,0.245208,8.980,common_voice_en_4529704.mp3,sixties,female
187.710,198.536,56.096,129.319,437.781,296,288,5.071474E-3,1.109841E-3,44.845,4,13.147,2.235,113.345E-6,1.081,1.109,3.244,9.854,0.960,3.997,5.430,8.866,11.990,0.878353,0.167831,11.080,common_voice_en_4529705.mp3,sixties,female
161.978,168.920,20.600,147.081,216.983,176,169,5.908723E-3,0.680384E-3,70.113,6,16.059,1.690,99.844E-6,0.718,0.715,2.154,11.875,1.104,4.878,6.537,10.236,14.635,0.897250,0.134666,11.189,common_voice_en_4529707.mp3,sixties,female
169.325,173.130,19.440,136.974,207.989,135,130,5.800164E-3,0.727692E-3,67.435,4,18.546,2.068,119.953E-6,1.026,1.023,3.078,12.957,1.280,4.736,6.885,16.385,14.209,0.821184,0.276083,8.157,common_voice_en_4529709.mp3,sixties,female
248.996,245.868,16.112,194.706,276.133,242,238,4.076447E-3,0.284263E-3,64.589,2,3.862,1.221,49.775E-6,0.586,0.642,1.758,8.733,0.824,3.126,4.378,7.532,9.379,0.923890,0.105008,14.148,common_voice_en_4529711.mp3,sixties,female
167.619,176.821,65.967,118.579,526.739,255,246,5.706038E-3,1.325452E-3,43.272,5,20.170,2.558,145.962E-6,1.430,1.338,4.291,10.446,1.008,4.541,6.185,9.351,13.623,0.874156,0.183360,11.212,common_voice_en_4529712.mp3,sixties,female
154.097,167.211,44.698,118.273,517.006,266,253,5.989776E-3,1.211921E-3,40.515,11,32.700,3.483,208.637E-6,1.837,1.966,5.512,12.613,1.163,5.999,7.303,13.737,17.996,0.840106,0.227855,9.001,common_voice_en_4529715.mp3,sixties,female
162.952,172.734,57.299,111.726,574.533,395,379,5.840197E-3,1.207332E-3,46.237,13,25.457,2.171,126.818E-6,1.098,1.280,3.293,11.725,1.238,4.665,7.149,14.390,13.995,0.862462,0.197944,10.155,common_voice_en_4529716.mp3,sixties,female
170.654,175.959,11.878,163.057,219.838,146,143,5.680748E-3,0.382015E-3,70.048,2,8.967,1.134,64.396E-6,0.568,0.513,1.704,8.567,0.851,3.120,4.691,9.504,9.359,0.902401,0.136024,13.286,common_voice_en_4529720.mp3,sixties,female
163.236,169.371,20.337,139.073,242.121,305,295,5.934893E-3,0.694663E-3,37.129,8,26.486,2.148,127.491E-6,1.146,1.326,3.439,11.993,1.191,5.375,7.172,11.759,16.124,0.843858,0.237976,9.166,common_voice_en_4529722.mp3,sixties,female
155.807,176.638,85.800,128.895,523.259,188,178,5.658616E-3,1.785217E-3,51.662,8,19.901,2.967,167.882E-6,1.414,1.883,4.242,18.541,1.618,8.414,13.291,20.691,25.241,0.806601,0.281225,7.326,common_voice_en_4529723.mp3,sixties,female
165.540,169.235,18.863,126.446,218.479,377,363,5.921866E-3,0.685145E-3,44.848,11,25.865,2.420,143.328E-6,1.294,1.218,3.881,11.728,1.135,5.083,6.741,10.472,15.250,0.849558,0.221076,9.363,common_voice_en_4529726.mp3,sixties,female
167.996,176.936,21.542,135.181,222.368,110,106,5.712153E-3,0.729671E-3,79.605,3,4.853,2.846,162.546E-6,1.346,1.494,4.039,11.197,1.208,3.859,6.124,12.617,11.578,0.817606,0.287212,8.813,common_voice_en_4529727.mp3,sixties,female
159.024,167.986,28.918,133.549,260.786,440,431,5.971665E-3,0.947246E-3,34.767,8,16.358,3.585,214.077E-6,2.060,1.908,6.180,14.655,1.311,6.771,9.269,15.841,20.312,0.826319,0.255280,8.275,common_voice_en_4529729.mp3,sixties,female
168.808,171.878,21.358,123.615,225.148,227,220,5.809947E-3,0.740814E-3,50.608,6,20.911,2.623,152.392E-6,1.528,1.260,4.583,14.208,1.206,7.310,7.699,11.684,21.931,0.859569,0.201768,10.195,common_voice_en_4529731.mp3,sixties,female
194.992,196.692,33.260,127.798,290.096,311,304,5.089947E-3,0.859566E-3,40.106,6,16.434,2.328,118.487E-6,1.172,1.268,3.516,11.475,1.180,4.233,6.388,12.036,12.699,0.844670,0.234124,9.304,common_voice_en_4529732.mp3,sixties,female
166.003,169.212,14.868,133.584,233.439,428,420,5.911277E-3,0.517730E-3,40.523,7,16.175,2.192,129.582E-6,1.224,1.089,3.673,10.359,1.022,5.080,6.234,8.836,15.240,0.901177,0.141173,12.800,common_voice_en_4529733.mp3,sixties,female
173.350,181.507,36.699,140.040,288.225,340,336,5.510899E-3,1.020261E-3,31.915,3,9.725,1.123,61.875E-6,0.568,0.636,1.703,8.746,1.020,3.467,4.645,8.988,10.400,0.912435,0.118337,13.062,common_voice_en_4529735.mp3,sixties,female
163.966,165.800,20.572,134.841,230.703,222,218,6.040508E-3,0.738289E-3,40.952,2,5.465,1.893,114.353E-6,1.000,0.950,2.999,10.240,0.954,4.576,5.598,10.287,13.729,0.921228,0.104911,13.356,common_voice_en_4529736.mp3,sixties,female
