Median pitch,Mean pitch,Standard deviation,Minimum pitch,Maximum pitch,Number of pulses,Number of periods,Mean period,Standard deviation of period,Fraction of locally unvoiced frames,Number of voice breaks,Degree of voice breaks,Jitter (local),"Jitter (local, absolute)",Jitter (rap),Jitter (ppq5),Jitter (ddp),Shimmer (local),"Shimmer (local, dB)",Shimmer (apq3),Shimmer (apq5),Shimmer (apq11),Shimmer (dda),Mean autocorrelation,Mean noise-to-harmonics ratio,Mean harmonics-to-noise ratio,clip_name,age,gender
129.528,135.410,20.300,105.700,186.171,298,292,7.404934E-3,1.072035E-3,48.747,2,4.882,1.886,139.622E-6,0.964,1.083,2.892,13.784,1.397,4.918,7.635,17.189,14.753,0.902198,0.131902,12.206,common_voice_en_193824.mp3,sixties,male
124.272,131.351,23.269,105.793,217.775,339,332,7.620597E-3,1.174722E-3,38.642,5,9.498,1.622,123.603E-6,0.788,0.897,2.363,13.376,1.242,4.906,6.802,16.318,14.718,0.909367,0.119947,13.488,common_voice_en_193825.mp3,sixties,male
128.887,130.513,9.689,112.323,165.857,416,413,7.671973E-3,0.559815E-3,27.107,2,4.786,1.517,116.362E-6,0.717,0.895,2.152,13.596,1.286,4.950,7.610,15.458,14.850,0.929694,0.085808,13.251,common_voice_en_193826.mp3,sixties,male
125.821,130.573,13.730,113.353,177.874,481,472,7.659503E-3,0.776394E-3,41.213,7,10.772,1.547,118.519E-6,0.735,0.823,2.205,10.700,1.184,3.733,5.878,13.796,11.199,0.923905,0.100306,14.058,common_voice_en_193827.mp3,sixties,male
127.193,131.033,16.182,109.374,196.554,292,287,7.656637E-3,0.839116E-3,45.783,3,7.534,1.915,146.636E-6,0.987,1.139,2.960,11.029,1.115,4.659,7.278,14.542,13.978,0.900395,0.136523,12.100,common_voice_en_193828.mp3,sixties,male
126.627,130.338,9.123,111.791,157.300,220,215,7.673534E-3,0.562512E-3,46.178,3,6.758,1.736,133.181E-6,0.881,0.868,2.642,9.254,0.944,3.878,5.673,9.516,11.634,0.910949,0.129599,14.834,common_voice_en_193829.mp3,sixties,male
126.440,129.324,10.545,112.805,160.514,382,377,7.760439E-3,0.637706E-3,38.677,3,8.692,2.006,155.709E-6,1.069,1.224,3.206,13.293,1.332,4.803,6.969,16.718,14.409,0.908310,0.125723,12.588,common_voice_en_193830.mp3,sixties,male
136.381,137.937,21.859,103.199,190.843,338,333,7.256136E-3,1.160735E-3,50.386,4,7.413,2.745,199.159E-6,1.439,1.735,4.318,12.324,1.202,4.924,7.693,13.400,14.772,0.869142,0.195082,11.326,common_voice_en_193831.mp3,sixties,male
122.002,126.434,11.812,106.675,159.248,320,316,7.910811E-3,0.731497E-3,41.686,3,6.666,1.494,118.152E-6,0.659,0.847,1.976,14.277,1.346,4.442,7.761,14.570,13.325,0.918611,0.109491,13.677,common_voice_en_193832.mp3,sixties,male
121.426,128.290,16.564,108.436,179.347,206,202,7.812244E-3,0.961880E-3,44.483,3,6.992,2.119,165.554E-6,0.950,1.198,2.851,14.496,1.367,5.190,8.162,16.666,15.571,0.896307,0.140979,12.007,common_voice_en_193833.mp3,sixties,male
135.924,139.641,22.524,96.008,209.427,292,288,7.187762E-3,1.135066E-3,40.286,3,6.814,2.072,148.899E-6,1.030,1.122,3.090,13.261,1.274,5.078,7.721,13.170,15.234,0.900134,0.148721,13.083,common_voice_en_193834.mp3,sixties,male
121.925,126.004,16.505,104.595,183.230,344,335,7.925255E-3,0.977990E-3,37.444,7,14.649,2.237,177.314E-6,1.115,1.370,3.344,12.913,1.329,4.691,7.641,14.609,14.072,0.895310,0.147993,12.378,common_voice_en_193835.mp3,sixties,male
132.895,132.131,10.713,107.518,165.477,273,269,7.594796E-3,0.639345E-3,60.425,1,1.906,1.828,138.801E-6,0.856,0.984,2.568,12.476,1.161,5.179,7.443,12.243,15.538,0.900047,0.154413,13.171,common_voice_en_193836.mp3,sixties,male
125.175,131.239,16.653,104.897,176.725,453,443,7.631870E-3,0.931805E-3,34.871,9,14.147,1.904,145.301E-6,0.950,1.078,2.850,11.300,1.195,3.947,6.326,12.721,11.842,0.888958,0.167745,12.713,common_voice_en_193837.mp3,sixties,male
132.738,131.472,10.479,106.297,161.126,325,319,7.611784E-3,0.637000E-3,44.541,5,7.956,2.037,155.030E-6,0.940,1.091,2.820,14.501,1.352,5.110,9.279,15.249,15.329,0.905220,0.128140,12.737,common_voice_en_193838.mp3,sixties,male
128.346,134.783,16.054,115.053,171.318,276,273,7.427886E-3,0.869979E-3,37.574,1,5.245,2.133,158.459E-6,1.146,1.203,3.437,13.323,1.289,4.914,7.849,16.708,14.743,0.920003,0.103357,12.807,common_voice_en_193839.mp3,sixties,male
144.230,140.584,17.495,104.620,169.701,161,159,7.162172E-3,0.976391E-3,55.351,1,3.543,2.339,167.505E-6,1.058,1.347,3.175,14.538,1.316,6.338,8.795,14.754,19.015,0.857819,0.204616,9.634,common_voice_en_193840.mp3,sixties,male
127.492,131.363,14.452,96.090,163.559,170,166,7.608454E-3,0.837294E-3,57.994,3,6.717,1.665,126.702E-6,0.766,0.843,2.298,10.872,1.176,3.793,6.087,12.202,11.380,0.891505,0.160614,13.200,common_voice_en_193841.mp3,sixties,male
134.799,140.552,20.318,106.770,190.057,368,361,7.128502E-3,1.032293E-3,36.145,4,5.162,1.647,117.393E-6,0.793,0.943,2.379,9.857,1.054,3.588,5.488,11.482,10.763,0.923366,0.103015,14.669,common_voice_en_193842.mp3,sixties,male
138.214,135.956,21.523,99.125,209.195,267,262,7.381568E-3,1.172365E-3,50.251,4,16.949,2.431,179.467E-6,1.172,1.330,3.515,15.961,1.425,6.701,11.186,17.303,20.104,0.855122,0.206194,9.580,common_voice_en_193843.mp3,sixties,male
122.794,138.002,29.329,107.699,204.291,222,216,7.240866E-3,1.467836E-3,52.663,3,8.431,2.294,166.133E-6,1.044,1.284,3.131,13.194,1.406,5.081,8.489,17.551,15.244,0.869711,0.183803,10.668,common_voice_en_193844.mp3,sixties,male
126.501,129.250,11.442,109.969,160.069,513,504,7.730072E-3,0.682202E-3,42.837,8,26.017,1.424,110.101E-6,0.640,0.783,1.920,11.542,1.210,3.736,6.297,14.181,11.209,0.932355,0.089225,14.835,common_voice_en_193845.mp3,sixties,male
130.201,135.292,17.886,111.638,176.272,224,221,7.415496E-3,0.960324E-3,52.210,2,4.466,2.822,209.297E-6,1.491,1.754,4.473,14.898,1.536,5.724,10.232,17.107,17.173,0.867707,0.192217,10.451,common_voice_en_193846.mp3,sixties,male
125.115,128.891,16.744,103.508,194.762,477,467,7.777049E-3,0.960110E-3,38.126,8,12.714,1.775,138.008E-6,0.844,1.088,2.532,11.553,1.195,4.522,6.811,12.282,13.565,0.896563,0.143321,12.126,common_voice_en_193847.mp3,sixties,male
126.036,127.706,9.515,110.207,150.516,157,155,7.840532E-3,0.604269E-3,58.278,0,0,1.217,95.440E-6,0.537,0.645,1.611,13.612,1.354,4.638,7.837,13.014,13.915,0.942527,0.071380,14.838,common_voice_en_193848.mp3,sixties,male
125.411,126.301,6.786,113.390,152.849,255,253,7.936286E-3,0.428865E-3,32.899,1,4.192,1.501,119.142E-6,0.755,0.898,2.266,11.857,1.132,4.287,5.861,12.699,12.861,0.938325,0.082044,15.430,common_voice_en_193849.mp3,sixties,male
122.813,128.974,15.561,101.487,161.558,385,376,7.761398E-3,0.942407E-3,66.631,8,11.183,1.804,139.979E-6,0.810,1.008,2.430,13.499,1.306,4.912,7.736,17.620,14.737,0.885527,0.166470,11.646,common_voice_en_193850.mp3,sixties,male
141.011,140.264,17.806,111.784,194.140,284,280,7.145544E-3,0.896098E-3,39.645,3,7.760,1.930,137.907E-6,0.914,1.152,2.743,14.746,1.351,6.277,9.405,15.476,18.830,0.889550,0.156394,11.409,common_voice_en_193851.mp3,sixties,male
134.819,134.853,19.728,104.406,183.075,316,315,7.413149E-3,1.084269E-3,37.467,0,0,1.612,119.477E-6,0.724,0.969,2.172,16.251,1.424,6.715,10.866,17.530,20.145,0.907406,0.114095,11.163,common_voice_en_193852.mp3,sixties,male
124.486,128.641,13.009,100.720,186.837,477,470,7.761482E-3,0.754188E-3,41.379,6,15.260,1.591,123.478E-6,0.748,0.892,2.243,9.895,1.117,3.614,5.333,11.194,10.843,0.918500,0.110615,14.429,common_voice_en_193853.mp3,sixties,male
122.491,126.396,12.365,110.120,154.989,179,177,7.902833E-3,0.779680E-3,44.488,1,3.276,2.284,180.489E-6,1.189,1.141,3.566,16.138,1.439,7.160,10.698,16.326,21.481,0.892832,0.139426,11.308,common_voice_en_193854.mp3,sixties,male
126.684,130.383,17.467,104.988,196.335,397,392,7.695320E-3,0.941136E-3,36.515,4,3.567,2.126,163.636E-6,1.009,1.205,3.028,12.821,1.374,4.841,7.459,17.333,14.522,0.897512,0.145907,13.131,common_voice_en_193855.mp3,sixties,male
121.422,126.368,16.995,105.127,219.086,361,357,7.944997E-3,0.951789E-3,39.574,3,6.376,2.408,191.312E-6,1.175,1.331,3.524,13.882,1.369,4.990,8.267,14.552,14.970,0.893773,0.151240,12.291,common_voice_en_193856.mp3,sixties,male
119.216,126.413,24.000,106.067,223.934,290,281,7.922652E-3,1.235061E-3,44.496,7,14.349,2.135,169.128E-6,1.025,1.249,3.075,11.588,1.202,4.605,6.787,10.108,13.816,0.868723,0.189657,11.847,common_voice_en_193857.mp3,sixties,male
130.153,134.672,14.685,108.985,182.439,340,336,7.472097E-3,0.809531E-3,41.452,2,4.825,2.589,193.444E-6,1.385,1.599,4.155,13.753,1.300,5.009,7.512,16.381,15.026,0.879216,0.181564,11.486,common_voice_en_193858.mp3,sixties,male
125.198,128.712,12.969,103.968,168.661,390,382,7.789489E-3,0.770358E-3,41.300,6,9.607,2.378,185.201E-6,1.231,1.352,3.693,13.497,1.322,5.392,7.670,16.354,16.177,0.877902,0.172142,11.004,common_voice_en_193859.mp3,sixties,male
132.842,139.692,24.035,106.476,210.258,464,455,7.157681E-3,1.173085E-3,45.470,7,23.651,2.122,151.872E-6,1.024,1.135,3.072,12.136,1.272,4.969,7.697,13.373,14.908,0.872103,0.184584,10.974,common_voice_en_193860.mp3,sixties,male
164.983,158.298,38.954,86.080,215.004,176,174,6.335460E-3,1.682109E-3,47.248,1,3.028,1.997,126.489E-6,0.918,1.083,2.755,15.490,1.370,6.226,10.280,20.065,18.679,0.895410,0.138302,12.103,common_voice_en_193861.mp3,sixties,male
132.034,134.081,11.821,116.715,165.950,265,260,7.480261E-3,0.706960E-3,60.521,2,2.881,2.821,211.024E-6,1.429,1.509,4.288,16.110,1.526,6.464,9.425,15.976,19.392,0.846555,0.249104,9.956,common_voice_en_193862.mp3,sixties,male
124.724,130.355,14.692,106.791,172.626,499,493,7.666652E-3,0.861786E-3,32.526,4,7.152,2.150,164.867E-6,1.026,1.306,3.078,13.664,1.342,4.974,8.338,18.257,14.922,0.898991,0.133084,11.993,common_voice_en_193863.mp3,sixties,male
135.638,141.266,23.748,104.054,192.087,230,221,7.094367E-3,1.194356E-3,53.134,6,19.808,2.853,202.434E-6,1.285,1.502,3.856,13.648,1.422,5.132,7.805,16.971,15.396,0.848420,0.230641,9.697,common_voice_en_193864.mp3,sixties,male
118.468,122.639,16.645,97.079,182.935,275,270,8.161107E-3,1.035350E-3,47.758,4,11.462,1.618,132.018E-6,0.751,0.941,2.254,13.601,1.260,4.992,8.324,16.230,14.975,0.902796,0.130521,12.443,common_voice_en_193865.mp3,sixties,male
127.480,130.200,12.903,104.328,162.563,479,472,7.715246E-3,0.790230E-3,33.746,4,5.990,2.214,170.827E-6,1.080,1.223,3.240,14.043,1.341,5.174,8.255,17.515,15.523,0.886842,0.161801,11.493,common_voice_en_193866.mp3,sixties,male
123.754,125.470,10.347,102.306,156.325,454,447,7.978550E-3,0.690049E-3,37.024,6,9.323,2.096,167.214E-6,1.120,1.210,3.361,12.657,1.340,4.305,6.545,16.522,12.916,0.894042,0.156148,12.918,common_voice_en_193867.mp3,sixties,male
128.868,134.992,14.129,114.025,167.158,199,196,7.436431E-3,0.823718E-3,46.996,2,4.123,2.650,197.079E-6,1.300,1.627,3.901,12.144,1.270,4.750,7.301,14.450,14.250,0.867396,0.203659,11.608,common_voice_en_193868.mp3,sixties,male
122.901,127.875,11.900,111.554,163.086,379,374,7.832525E-3,0.731511E-3,35.319,4,6.648,2.310,180.913E-6,1.132,1.357,3.397,13.469,1.344,4.793,7.368,14.697,14.379,0.891900,0.150401,12.219,common_voice_en_193869.mp3,sixties,male
122.866,130.537,17.674,97.474,178.582,516,508,7.657622E-3,1.006885E-3,53.129,6,9.146,2.331,178.502E-6,1.073,1.397,3.218,15.777,1.458,6.146,9.913,17.846,18.438,0.877737,0.175860,11.006,common_voice_en_193870.mp3,sixties,male
136.105,138.550,23.816,97.655,207.100,450,439,7.235099E-3,1.215023E-3,52.041,7,12.158,1.739,125.801E-6,0.806,1.032,2.419,10.474,1.285,3.968,6.371,11.483,11.905,0.896977,0.137258,12.443,common_voice_en_193871.mp3,sixties,male
146.680,149.732,33.699,106.108,209.342,137,134,6.653723E-3,1.509450E-3,56.881,2,5.729,2.322,154.510E-6,1.034,1.112,3.103,13.516,1.424,4.413,7.246,11.610,13.238,0.822294,0.289576,9.344,common_voice_en_193872.mp3,sixties,male
124.719,127.912,11.276,108.488,169.989,487,479,7.824961E-3,0.704069E-3,38.436,6,10.326,2.237,175.066E-6,1.101,1.287,3.303,12.676,1.253,4.895,7.795,15.355,14.685,0.877960,0.178590,11.517,common_voice_en_193873.mp3,sixties,male
128.442,134.449,19.633,107.939,209.917,467,458,7.436391E-3,1.031831E-3,42.998,6,12.069,1.913,142.286E-6,0.883,0.981,2.650,13.156,1.412,4.954,8.439,16.496,14.861,0.890243,0.154909,11.457,common_voice_en_193874.mp3,sixties,male
122.433,126.123,14.371,99.697,173.678,423,417,7.939185E-3,0.875322E-3,28.511,3,4.467,2.004,159.107E-6,0.973,1.196,2.919,13.187,1.279,5.313,8.146,14.935,15.940,0.898008,0.141039,12.354,common_voice_en_193875.mp3,sixties,male
125.270,129.185,15.327,99.578,163.767,305,301,7.754632E-3,0.919253E-3,39.642,2,2.106,1.747,135.467E-6,0.814,0.999,2.442,13.132,1.258,5.283,8.797,16.160,15.850,0.905950,0.124232,12.710,common_voice_en_193876.mp3,sixties,male
130.529,132.429,15.025,106.310,180.241,239,234,7.564642E-3,0.842243E-3,52.332,4,12.661,2.022,152.943E-6,0.941,1.100,2.822,14.549,1.494,6.226,9.653,16.883,18.679,0.891978,0.150976,11.587,common_voice_en_193877.mp3,sixties,male
118.506,128.881,20.840,105.558,170.929,232,226,7.771629E-3,1.207418E-3,55.087,4,8.217,1.938,150.645E-6,0.890,1.064,2.670,13.682,1.306,4.312,7.767,16.536,12.937,0.890463,0.146004,11.925,common_voice_en_193878.mp3,sixties,male
125.185,130.824,14.462,103.600,183.128,282,279,7.680998E-3,0.816406E-3,40.055,1,1.563,2.348,180.341E-6,1.270,1.500,3.811,14.026,1.307,5.524,8.288,15.967,16.572,0.908403,0.129157,13.037,common_voice_en_193879.mp3,sixties,male
121.658,127.094,13.106,108.284,167.772,396,389,7.872721E-3,0.767230E-3,34.855,5,15.086,1.837,144.595E-6,0.950,1.095,2.849,11.647,1.166,4.229,7.256,13.289,12.688,0.910896,0.126299,13.346,common_voice_en_193880.mp3,sixties,male
134.398,133.524,19.324,107.511,191.296,394,385,7.511834E-3,1.069898E-3,43.585,7,15.098,2.367,177.814E-6,1.142,1.302,3.425,14.611,1.307,5.361,8.228,16.072,16.084,0.876408,0.174184,10.938,common_voice_en_193881.mp3,sixties,male
117.623,117.043,5.520,105.510,134.305,166,165,8.556058E-3,0.426136E-3,44.488,0,0,1.435,122.820E-6,0.682,0.833,2.045,12.042,1.190,3.990,6.623,13.563,11.969,0.934702,0.091185,15.012,common_voice_en_193882.mp3,sixties,male
124.366,128.989,13.805,110.635,172.992,362,361,7.755979E-3,0.792468E-3,34.192,0,0,1.331,103.216E-6,0.634,0.800,1.902,12.698,1.242,4.389,7.229,14.848,13.167,0.944429,0.067074,14.383,common_voice_en_193883.mp3,sixties,male
127.864,127.798,13.510,97.124,175.522,378,371,7.835038E-3,0.847070E-3,43.774,6,15.043,1.940,151.961E-6,0.947,1.083,2.841,13.155,1.293,4.819,8.265,15.922,14.457,0.899774,0.132352,12.427,common_voice_en_193884.mp3,sixties,male
123.025,127.386,15.893,108.158,175.090,268,263,7.859005E-3,0.909354E-3,45.906,4,9.893,1.879,147.664E-6,0.869,1.134,2.608,15.856,1.423,5.914,9.024,19.721,17.743,0.902951,0.126921,12.029,common_voice_en_193885.mp3,sixties,male
123.368,123.384,4.263,114.538,136.370,193,191,8.087207E-3,0.320454E-3,53.846,1,7.200,1.457,117.853E-6,0.662,0.788,1.987,12.882,1.318,3.689,6.128,14.905,11.068,0.934511,0.090772,15.369,common_voice_en_193886.mp3,sixties,male
120.860,125.448,14.965,84.551,169.859,423,417,7.955591E-3,0.909474E-3,43.657,5,7.612,1.765,140.394E-6,0.840,1.001,2.519,12.769,1.297,4.539,7.149,14.762,13.616,0.902942,0.133047,12.748,common_voice_en_193887.mp3,sixties,male
128.170,134.261,20.705,105.829,207.620,405,398,7.461677E-3,1.076646E-3,49.511,5,7.433,2.239,167.060E-6,1.111,1.344,3.333,12.231,1.291,5.036,7.569,14.491,15.108,0.870332,0.185211,10.585,common_voice_en_193888.mp3,sixties,male
135.077,137.006,17.011,106.495,182.021,291,280,7.309968E-3,0.898911E-3,62.438,8,19.723,1.782,130.267E-6,0.761,0.926,2.282,13.036,1.214,4.873,7.962,14.063,14.619,0.874517,0.180686,10.920,common_voice_en_193889.mp3,sixties,male
131.090,135.533,15.343,104.393,185.285,371,365,7.387072E-3,0.867076E-3,48.785,4,11.786,1.914,141.363E-6,0.844,0.986,2.533,13.105,1.225,5.174,7.726,14.860,15.523,0.893402,0.152256,12.102,common_voice_en_193890.mp3,sixties,male
126.892,128.548,12.316,109.782,153.044,133,131,7.763303E-3,0.758037E-3,63.958,0,0,1.814,140.808E-6,0.903,1.109,2.710,11.590,1.214,4.102,6.649,12.532,12.306,0.916330,0.105823,13.211,common_voice_en_193891.mp3,sixties,male
128.951,131.744,12.082,110.304,162.714,389,385,7.595481E-3,0.705463E-3,37.660,3,6.275,2.026,153.865E-6,0.997,1.122,2.991,13.009,1.271,4.879,8.293,16.387,14.636,0.905666,0.137858,13.213,common_voice_en_193892.mp3,sixties,male
122.964,130.039,15.232,106.402,165.957,277,271,7.678922E-3,0.872062E-3,45.013,5,10.320,1.639,125.868E-6,0.785,0.870,2.355,14.072,1.295,4.949,8.192,18.661,14.848,0.913916,0.121976,13.664,common_voice_en_193893.mp3,sixties,male
128.196,134.943,19.802,108.782,180.055,295,293,7.433029E-3,1.086861E-3,52.402,0,0,1.698,126.218E-6,0.851,1.098,2.553,11.844,1.129,5.094,7.670,10.802,15.282,0.899363,0.148875,12.401,common_voice_en_193894.mp3,sixties,male
126.355,130.708,17.127,103.043,161.915,317,313,7.659180E-3,1.012421E-3,45.291,3,10.912,1.565,119.901E-6,0.750,0.918,2.249,10.308,1.092,3.945,5.709,9.136,11.834,0.923363,0.100414,13.773,common_voice_en_193895.mp3,sixties,male
124.129,126.713,8.520,106.976,163.772,544,535,7.900451E-3,0.533674E-3,38.265,7,19.111,2.142,169.264E-6,1.091,1.159,3.272,14.376,1.370,5.474,8.674,16.774,16.423,0.890684,0.154302,12.002,common_voice_en_193896.mp3,sixties,male
128.776,132.721,14.550,107.375,176.503,436,428,7.553571E-3,0.826349E-3,41.166,6,13.165,2.189,165.351E-6,1.070,1.195,3.209,15.760,1.382,6.345,9.980,20.001,19.035,0.875051,0.179625,10.607,common_voice_en_193897.mp3,sixties,male
114.296,115.506,4.608,106.936,130.824,130,125,8.649629E-3,0.372569E-3,57.931,4,13.544,1.329,114.971E-6,0.633,0.717,1.898,9.368,1.172,3.002,4.621,9.912,9.007,0.914849,0.108035,12.784,common_voice_en_193898.mp3,sixties,male
123.067,127.159,12.951,105.642,173.718,387,380,7.868229E-3,0.769619E-3,41.313,4,19.989,1.945,153.059E-6,0.987,1.086,2.960,12.402,1.302,4.169,6.546,16.767,12.506,0.896463,0.147084,12.314,common_voice_en_193899.mp3,sixties,male
150.586,153.897,26.346,108.979,220.170,277,274,6.539106E-3,1.122680E-3,58.770,1,1.624,2.717,177.643E-6,1.427,1.492,4.281,12.097,1.233,4.699,7.440,12.409,14.098,0.873401,0.195962,11.093,common_voice_en_193900.mp3,sixties,male
122.172,125.880,18.900,102.127,218.098,329,327,7.945372E-3,1.064183E-3,32.412,1,3.862,2.411,191.549E-6,1.128,1.403,3.384,15.295,1.367,5.728,8.600,17.043,17.184,0.894449,0.142961,11.535,common_voice_en_193901.mp3,sixties,male
126.008,129.645,12.038,112.247,156.105,376,370,7.732547E-3,0.742073E-3,32.488,4,7.696,2.755,213.013E-6,1.472,1.720,4.415,16.135,1.543,5.976,10.288,18.296,17.927,0.859685,0.208613,10.513,common_voice_en_193902.mp3,sixties,male
137.200,135.888,13.517,110.911,159.042,125,122,7.370719E-3,0.772989E-3,64.664,2,8.124,1.843,135.826E-6,0.831,1.054,2.493,13.253,1.211,4.532,7.849,12.241,13.597,0.887537,0.150308,11.476,common_voice_en_193903.mp3,sixties,male
134.702,139.232,22.191,104.013,199.167,483,475,7.190551E-3,1.152420E-3,40.508,5,10.889,1.950,140.240E-6,0.943,1.144,2.829,12.063,1.220,4.233,6.618,14.066,12.698,0.888849,0.163214,12.338,common_voice_en_193904.mp3,sixties,male
122.623,128.645,20.785,107.347,206.407,409,401,7.771062E-3,1.090558E-3,33.676,7,12.940,1.449,112.619E-6,0.703,0.874,2.108,11.166,1.183,3.491,5.723,12.063,10.474,0.922695,0.108693,14.520,common_voice_en_193905.mp3,sixties,male
124.979,127.037,9.758,111.969,152.687,298,295,7.880993E-3,0.604146E-3,37.467,1,7.305,1.429,112.599E-6,0.649,0.766,1.948,11.572,1.181,4.401,7.428,14.198,13.203,0.937059,0.078055,14.040,common_voice_en_193906.mp3,sixties,male
124.544,131.488,26.549,104.211,290.096,272,266,7.586017E-3,1.253794E-3,40.525,4,4.250,2.427,184.090E-6,1.187,1.498,3.560,14.674,1.411,5.007,8.849,22.610,15.020,0.874741,0.190353,11.460,common_voice_en_193907.mp3,sixties,male
127.301,136.913,21.056,110.289,213.235,522,515,7.311185E-3,1.083390E-3,41.985,6,8.099,1.855,135.625E-6,0.909,1.054,2.726,11.801,1.187,4.315,7.013,13.975,12.945,0.905982,0.130976,12.525,common_voice_en_193908.mp3,sixties,male
132.741,137.570,22.118,110.382,211.200,560,551,7.278805E-3,1.081063E-3,39.764,7,19.536,1.898,138.186E-6,0.918,1.135,2.753,12.149,1.210,4.475,7.610,14.500,13.424,0.912737,0.121391,12.901,common_voice_en_193909.mp3,sixties,male
125.165,129.344,13.029,111.583,176.386,305,301,7.748144E-3,0.754848E-3,43.365,3,8.442,1.774,137.450E-6,0.929,0.906,2.788,10.364,1.050,3.925,5.689,11.054,11.774,0.918332,0.122544,14.901,common_voice_en_193910.mp3,sixties,male
122.459,124.404,11.523,102.608,161.076,488,480,8.054526E-3,0.732017E-3,34.432,5,15.846,1.694,136.405E-6,0.813,1.000,2.438,13.217,1.275,4.525,7.346,15.197,13.576,0.922944,0.100375,13.350,common_voice_en_193911.mp3,sixties,male
123.407,128.907,13.964,105.971,164.634,289,283,7.768006E-3,0.834083E-3,60.247,5,10.920,2.485,193.002E-6,1.261,1.469,3.782,13.731,1.297,6.016,8.094,11.756,18.047,0.869414,0.180916,10.727,common_voice_en_193912.mp3,sixties,male
138.744,142.521,20.726,113.947,205.830,433,428,7.037867E-3,0.970517E-3,52.722,4,34.149,1.697,119.435E-6,0.830,1.019,2.491,12.231,1.145,4.311,7.433,14.781,12.932,0.933202,0.084284,13.949,common_voice_en_193913.mp3,sixties,male
127.697,137.104,22.534,111.971,194.889,208,204,7.280740E-3,1.146413E-3,45.324,2,4.286,1.969,143.345E-6,0.907,1.084,2.721,13.033,1.366,4.483,7.479,16.103,13.450,0.906647,0.140288,13.125,common_voice_en_193914.mp3,sixties,male
131.684,132.691,10.872,110.165,166.946,417,413,7.541283E-3,0.637730E-3,54.871,3,11.250,1.738,131.080E-6,0.853,1.043,2.559,11.253,1.092,4.475,6.566,11.454,13.426,0.921240,0.113934,14.423,common_voice_en_193915.mp3,sixties,male
122.171,122.085,5.592,110.742,138.597,193,191,8.192242E-3,0.389955E-3,53.061,1,0.899,1.411,115.589E-6,0.666,0.813,1.998,12.230,1.316,4.046,7.183,15.223,12.137,0.928189,0.092793,14.021,common_voice_en_193916.mp3,sixties,male
126.544,130.021,11.660,110.725,167.871,188,183,7.687680E-3,0.686622E-3,66.816,3,5.710,1.829,140.637E-6,0.793,0.929,2.380,14.224,1.324,5.530,8.938,16.455,16.590,0.868140,0.198736,10.857,common_voice_en_193917.mp3,sixties,male
140.109,140.656,21.409,107.147,193.955,204,198,7.139662E-3,1.084445E-3,55.621,5,10.837,2.355,168.105E-6,1.098,1.393,3.295,13.395,1.367,5.699,9.695,14.245,17.097,0.857425,0.192624,9.526,common_voice_en_193918.mp3,sixties,male
128.592,138.214,20.739,106.088,200.434,360,354,7.264555E-3,1.071725E-3,36.228,4,7.644,2.783,202.194E-6,1.387,1.744,4.160,15.320,1.434,6.520,9.190,16.828,19.561,0.865923,0.206279,10.431,common_voice_en_193919.mp3,sixties,male
121.739,120.569,9.707,104.637,143.397,204,203,8.292312E-3,0.660732E-3,51.143,0,0,1.151,95.457E-6,0.580,0.696,1.740,9.570,1.088,3.233,4.735,9.294,9.699,0.956765,0.050139,16.412,common_voice_en_193920.mp3,sixties,male
123.195,126.793,14.130,101.652,171.362,445,437,7.867651E-3,0.862225E-3,42.326,7,15.770,1.668,131.196E-6,0.762,0.916,2.287,13.104,1.268,4.778,7.388,15.761,14.335,0.908293,0.120322,12.550,common_voice_en_193921.mp3,sixties,male
122.456,126.954,16.879,100.544,174.588,333,326,7.892138E-3,1.000550E-3,35.854,5,10.198,2.088,164.820E-6,1.023,1.284,3.068,12.436,1.268,4.690,7.922,15.868,14.070,0.889783,0.167198,11.923,common_voice_en_193922.mp3,sixties,male
129.873,133.174,18.574,105.169,180.091,174,170,7.517679E-3,1.029897E-3,72.016,3,8.747,2.249,169.108E-6,0.989,1.279,2.966,13.718,1.213,5.336,10.424,19.799,16.007,0.853704,0.211507,9.897,common_voice_en_193923.mp3,sixties,male
142.235,142.295,21.754,105.163,193.390,300,293,7.043873E-3,1.105571E-3,49.180,4,5.450,2.241,157.835E-6,1.067,1.221,3.200,14.961,1.415,5.892,9.493,20.167,17.676,0.871433,0.185409,10.354,common_voice_en_193924.mp3,sixties,male
126.213,135.381,20.392,110.128,186.021,336,327,7.399582E-3,1.065650E-3,42.597,7,15.504,2.124,157.187E-6,1.023,1.171,3.068,12.244,1.341,4.927,7.971,15.493,14.780,0.887986,0.153114,11.264,common_voice_en_193925.mp3,sixties,male
126.323,131.274,14.686,110.087,169.511,326,321,7.638406E-3,0.849120E-3,37.688,4,7.403,2.212,168.955E-6,1.055,1.229,3.164,14.237,1.388,5.313,8.199,18.213,15.938,0.886356,0.163696,11.717,common_voice_en_193926.mp3,sixties,male
118.675,121.079,12.559,104.418,151.111,187,184,8.253148E-3,0.838277E-3,45.862,2,7.673,1.324,109.313E-6,0.601,0.779,1.804,10.422,1.148,3.620,6.817,15.110,10.861,0.918464,0.108269,13.198,common_voice_en_193927.mp3,sixties,male
142.936,145.000,21.276,106.830,201.783,435,425,6.905313E-3,1.029925E-3,60.229,9,16.875,2.152,148.597E-6,1.031,1.288,3.094,12.355,1.204,4.466,7.427,13.946,13.399,0.864527,0.199414,11.063,common_voice_en_193928.mp3,sixties,male
