Median pitch,Mean pitch,Standard deviation,Minimum pitch,Maximum pitch,Number of pulses,Number of periods,Mean period,Standard deviation of period,Fraction of locally unvoiced frames,Number of voice breaks,Degree of voice breaks,Jitter (local),"Jitter (local, absolute)",Jitter (rap),Jitter (ppq5),Jitter (ddp),Shimmer (local),"Shimmer (local, dB)",Shimmer (apq3),Shimmer (apq5),Shimmer (apq11),Shimmer (dda),Mean autocorrelation,Mean noise-to-harmonics ratio,Mean harmonics-to-noise ratio,clip_name,age,gender
247.410,257.078,54.831,161.485,371.863,270,263,3.893172E-3,0.840516E-3,61.478,4,27.047,2.543,99.021E-6,1.146,1.194,3.439,8.733,0.832,3.690,4.436,7.836,11.071,0.917565,0.112327,13.944,common_voice_en_17450783.mp3,fifties,female
240.513,254.121,45.431,218.431,509.136,395,389,3.931192E-3,0.587140E-3,35.928,4,10.164,1.310,51.494E-6,0.642,0.617,1.925,7.457,0.750,2.693,3.615,6.655,8.078,0.958132,0.056814,18.051,common_voice_en_17450784.mp3,fifties,female
215.748,224.107,27.534,156.795,281.478,150,146,4.461067E-3,0.566042E-3,61.290,2,15.545,2.607,116.298E-6,1.298,1.205,3.893,8.311,0.852,3.728,4.287,7.001,11.183,0.902337,0.130154,12.079,common_voice_en_17450785.mp3,fifties,female
227.620,259.454,94.777,168.123,611.301,172,164,3.939482E-3,1.055639E-3,65.152,2,14.256,2.333,91.925E-6,1.041,1.061,3.122,8.767,0.943,3.626,5.250,7.516,10.877,0.889376,0.151784,12.487,common_voice_en_17450786.mp3,fifties,female
223.959,244.400,79.366,107.454,599.587,498,479,4.149873E-3,1.162503E-3,30.414,10,20.495,2.049,85.050E-6,0.898,0.959,2.695,8.438,0.906,3.271,4.263,7.894,9.814,0.908057,0.130721,14.216,common_voice_en_17450787.mp3,fifties,female
242.746,234.037,31.647,141.126,269.850,197,193,4.329527E-3,0.741180E-3,51.037,3,11.603,2.733,118.324E-6,1.313,1.401,3.939,10.418,1.046,3.314,5.570,9.140,9.943,0.894696,0.152383,12.385,common_voice_en_17450788.mp3,fifties,female
216.840,238.184,73.160,101.512,538.256,716,692,4.218169E-3,1.109736E-3,44.501,17,29.414,2.296,96.837E-6,0.995,0.955,2.986,8.586,0.888,3.441,4.147,7.510,10.322,0.903805,0.139064,13.329,common_voice_en_17450789.mp3,fifties,female
230.237,241.949,79.259,177.981,565.560,254,237,4.223990E-3,1.070413E-3,58.074,6,17.549,2.771,117.057E-6,1.163,1.108,3.488,9.285,0.946,3.376,4.684,8.735,10.128,0.896582,0.143430,12.190,common_voice_en_17450790.mp3,fifties,female
215.080,224.462,39.591,155.922,346.993,529,516,4.450257E-3,0.760148E-3,47.492,10,33.593,1.369,60.902E-6,0.554,0.542,1.661,7.540,0.798,2.702,3.835,7.455,8.107,0.932109,0.097185,14.788,common_voice_en_17450791.mp3,fifties,female
231.422,236.875,46.877,105.405,350.230,899,877,4.219558E-3,0.867947E-3,37.229,15,24.240,1.800,75.966E-6,0.779,0.847,2.337,6.637,0.702,2.679,3.321,5.682,8.036,0.923446,0.111245,15.279,common_voice_en_17450792.mp3,fifties,female
243.628,272.970,89.358,184.204,569.545,169,165,3.708003E-3,1.052502E-3,59.906,1,8.644,1.959,72.650E-6,0.967,0.868,2.901,7.872,0.892,3.128,4.267,6.725,9.385,0.910640,0.124725,13.302,common_voice_en_17450793.mp3,fifties,female
242.601,256.978,82.408,143.857,596.999,478,460,3.927017E-3,1.011317E-3,37.972,10,19.524,1.985,77.967E-6,0.920,0.903,2.760,6.997,0.795,2.565,3.742,6.943,7.694,0.923926,0.106608,15.008,common_voice_en_17450794.mp3,fifties,female
274.329,251.236,67.593,144.983,373.972,168,163,4.010326E-3,1.197141E-3,64.815,3,10.983,2.170,87.005E-6,1.024,0.959,3.072,9.757,1.035,2.879,4.088,7.646,8.638,0.887931,0.159064,11.681,common_voice_en_17450795.mp3,fifties,female
276.459,267.224,67.614,165.562,538.108,426,415,3.751164E-3,0.942195E-3,39.837,6,13.047,1.675,62.843E-6,0.782,0.652,2.347,6.887,0.739,2.723,3.529,6.147,8.169,0.930776,0.094777,15.282,common_voice_en_17450796.mp3,fifties,female
277.195,284.359,66.036,176.075,526.606,169,165,3.525052E-3,0.747560E-3,61.244,3,13.508,2.426,85.535E-6,1.079,1.058,3.236,10.399,1.159,4.091,6.469,10.970,12.273,0.882281,0.170837,11.618,common_voice_en_17450797.mp3,fifties,female
245.873,252.732,66.182,104.502,568.316,719,694,3.990212E-3,0.926732E-3,36.834,13,25.171,1.805,72.040E-6,0.734,0.775,2.202,8.204,0.838,3.121,4.477,7.863,9.363,0.913079,0.127678,14.152,common_voice_en_17450798.mp3,fifties,female
230.898,235.905,41.575,168.966,543.101,482,471,4.256974E-3,0.670361E-3,39.619,10,16.770,2.097,89.282E-6,0.953,1.023,2.859,9.626,0.953,3.865,4.708,7.773,11.596,0.919909,0.103914,13.844,common_voice_en_17450799.mp3,fifties,female
246.315,273.108,85.630,200.234,605.443,219,210,3.731410E-3,0.874930E-3,50.877,1,5.803,2.304,85.973E-6,1.049,1.192,3.148,7.169,0.786,2.689,3.721,7.204,8.067,0.926914,0.098934,15.452,common_voice_en_17450800.mp3,fifties,female
233.386,244.480,45.736,193.244,556.441,391,380,4.102401E-3,0.659439E-3,51.121,7,15.639,1.698,69.659E-6,0.758,0.835,2.273,8.309,0.864,2.845,3.751,6.664,8.535,0.938312,0.078492,15.161,common_voice_en_17450801.mp3,fifties,female
245.335,241.407,23.951,176.186,285.647,165,161,4.225023E-3,0.818072E-3,56.306,3,12.292,3.329,140.651E-6,1.463,1.216,4.390,8.073,0.808,2.993,4.039,6.956,8.979,0.904747,0.136543,13.679,common_voice_en_17450802.mp3,fifties,female
236.083,230.006,44.009,149.277,305.935,162,161,4.357434E-3,0.916214E-3,48.370,0,0,2.344,102.139E-6,1.294,1.190,3.881,7.340,0.846,2.928,4.243,7.458,8.783,0.952949,0.053665,16.720,common_voice_en_17450803.mp3,fifties,female
238.386,246.173,66.173,129.561,580.280,507,487,4.089969E-3,0.954391E-3,45.543,14,28.209,2.078,84.974E-6,0.866,0.923,2.598,9.031,0.951,2.851,4.143,7.636,8.553,0.910291,0.122800,13.264,common_voice_en_17450804.mp3,fifties,female
234.077,253.341,92.560,100.793,576.741,585,553,3.995243E-3,1.332606E-3,52.074,15,38.659,1.899,75.889E-6,0.837,0.677,2.512,7.843,0.784,2.974,4.022,6.653,8.922,0.908724,0.129744,13.915,common_voice_en_17450805.mp3,fifties,female
249.999,254.306,53.182,140.062,490.184,421,412,3.946370E-3,0.821812E-3,45.476,7,12.438,2.524,99.624E-6,1.131,1.148,3.392,9.633,0.991,3.395,4.683,9.160,10.184,0.876161,0.190599,11.703,common_voice_en_17450806.mp3,fifties,female
224.654,239.759,43.920,183.548,341.071,345,335,4.170955E-3,0.740073E-3,44.935,7,15.801,1.809,75.473E-6,0.772,0.753,2.315,6.229,0.719,2.353,3.211,6.009,7.058,0.930333,0.094369,14.972,common_voice_en_17450807.mp3,fifties,female
247.726,263.079,82.969,162.922,535.761,443,425,3.806480E-3,1.065006E-3,54.070,11,32.058,2.265,86.222E-6,1.080,1.117,3.241,8.421,0.852,2.914,3.810,6.171,8.742,0.910538,0.126227,14.318,common_voice_en_17450808.mp3,fifties,female
232.509,251.620,89.984,154.480,551.613,359,340,4.083225E-3,1.130495E-3,48.101,8,13.572,1.825,74.526E-6,0.759,0.638,2.276,8.269,0.852,2.958,3.705,6.196,8.874,0.912724,0.130850,14.565,common_voice_en_17450809.mp3,fifties,female
240.325,242.029,56.073,143.197,590.314,664,642,4.150234E-3,0.887267E-3,48.243,16,34.315,1.939,80.460E-6,0.881,0.783,2.644,8.093,0.843,3.028,4.179,7.004,9.084,0.922337,0.103067,14.098,common_voice_en_17450810.mp3,fifties,female
246.857,245.999,34.867,157.190,326.581,409,396,4.078793E-3,0.620070E-3,53.101,9,33.618,1.946,79.377E-6,0.776,0.954,2.327,8.730,0.881,2.952,4.444,8.331,8.856,0.904684,0.135619,12.453,common_voice_en_17450811.mp3,fifties,female
255.135,256.675,43.345,201.748,422.312,363,357,3.906100E-3,0.667946E-3,52.038,4,12.650,1.368,53.426E-6,0.624,0.692,1.873,7.547,0.900,3.009,4.044,6.189,9.028,0.939901,0.077609,15.727,common_voice_en_17450812.mp3,fifties,female
259.386,262.157,81.677,102.575,594.675,603,581,3.834387E-3,1.122507E-3,44.746,13,23.350,2.394,91.810E-6,1.168,1.018,3.503,8.235,0.889,2.972,3.987,6.619,8.916,0.896457,0.156042,13.413,common_voice_en_17450813.mp3,fifties,female
255.599,269.179,70.358,144.202,588.785,539,523,3.753262E-3,0.923129E-3,41.004,10,19.213,1.799,67.519E-6,0.720,0.713,2.161,8.869,0.837,3.278,4.816,8.744,9.835,0.923184,0.102410,14.317,common_voice_en_17450814.mp3,fifties,female
221.254,237.899,62.983,158.537,573.461,707,689,4.226214E-3,0.952867E-3,33.280,9,15.617,1.627,68.778E-6,0.749,0.704,2.247,7.534,0.813,2.897,3.622,6.162,8.691,0.939521,0.078031,15.653,common_voice_en_17450815.mp3,fifties,female
260.917,260.204,70.097,181.381,525.864,182,175,3.901373E-3,0.956348E-3,62.121,3,8.690,1.822,71.069E-6,0.764,0.805,2.291,7.520,0.713,3.016,4.299,7.142,9.047,0.910707,0.129549,13.925,common_voice_en_17450816.mp3,fifties,female
253.197,257.362,41.405,159.793,368.173,348,344,3.888301E-3,0.638069E-3,46.667,3,14.094,1.490,57.944E-6,0.606,0.725,1.819,8.078,0.878,3.354,4.928,8.240,10.063,0.930619,0.088200,15.090,common_voice_en_17450817.mp3,fifties,female
256.729,269.672,65.277,170.649,535.148,542,532,3.730338E-3,0.871493E-3,46.429,6,16.505,1.147,42.775E-6,0.460,0.503,1.381,6.049,0.590,2.388,3.273,6.256,7.163,0.949928,0.063799,16.314,common_voice_en_17450818.mp3,fifties,female
253.662,257.737,61.200,150.230,580.479,961,929,3.904026E-3,0.852039E-3,39.055,21,33.672,1.782,69.569E-6,0.761,0.705,2.282,7.427,0.801,2.717,3.881,7.622,8.150,0.928274,0.096413,14.912,common_voice_en_17450819.mp3,fifties,female
260.516,267.745,24.874,200.659,329.936,192,190,3.741902E-3,0.362290E-3,57.480,1,7.411,1.382,51.722E-6,0.623,0.614,1.868,6.353,0.649,2.580,3.196,5.170,7.740,0.943020,0.075810,17.496,common_voice_en_17450820.mp3,fifties,female
211.515,255.327,111.247,158.997,591.235,356,346,3.915146E-3,1.320727E-3,45.278,4,23.012,1.926,75.395E-6,0.959,0.923,2.878,9.651,0.937,4.015,5.638,10.675,12.046,0.927965,0.094912,14.227,common_voice_en_17450821.mp3,fifties,female
214.781,217.769,27.643,168.539,267.404,194,189,4.605383E-3,0.612540E-3,54.545,2,6.819,2.359,108.655E-6,1.230,1.361,3.689,8.737,0.863,3.922,4.753,8.133,11.765,0.913714,0.129359,14.342,common_voice_en_17450822.mp3,fifties,female
250.841,259.999,59.708,189.132,587.782,430,420,3.888862E-3,0.711963E-3,37.741,5,9.232,1.572,61.139E-6,0.786,0.798,2.358,7.126,0.737,2.840,3.851,6.346,8.519,0.937266,0.084953,15.789,common_voice_en_17450823.mp3,fifties,female
229.830,251.882,75.037,145.653,595.767,581,554,4.045148E-3,0.959321E-3,44.521,13,29.039,1.578,63.845E-6,0.700,0.640,2.101,7.482,0.729,2.888,3.621,6.317,8.664,0.931312,0.094023,15.744,common_voice_en_17450824.mp3,fifties,female
231.510,252.055,80.095,169.070,587.226,425,413,4.024583E-3,1.063892E-3,41.895,4,10.156,1.768,71.143E-6,0.834,0.969,2.503,10.353,0.925,3.904,4.576,7.520,11.713,0.930720,0.096658,15.639,common_voice_en_17450825.mp3,fifties,female
232.293,239.503,33.922,171.965,332.081,181,178,4.188113E-3,0.590796E-3,53.333,2,6.831,2.975,124.583E-6,1.482,1.262,4.447,9.009,0.934,3.182,4.328,9.517,9.546,0.924043,0.099347,14.138,common_voice_en_17450826.mp3,fifties,female
218.401,227.020,38.696,186.113,534.334,396,385,4.390354E-3,0.650257E-3,45.940,7,20.518,1.574,69.116E-6,0.652,0.607,1.956,7.766,0.810,3.228,4.142,7.152,9.683,0.919170,0.114654,14.688,common_voice_en_17450827.mp3,fifties,female
237.615,243.504,42.084,105.962,376.106,392,384,4.116236E-3,0.723930E-3,39.669,6,16.711,1.528,62.907E-6,0.705,0.816,2.115,8.182,0.882,2.795,4.215,8.411,8.386,0.934768,0.090455,15.887,common_voice_en_17450828.mp3,fifties,female
242.172,228.167,33.223,174.023,280.307,184,180,4.405023E-3,0.690133E-3,63.322,2,11.629,1.291,56.848E-6,0.532,0.471,1.597,7.244,0.742,3.270,3.648,5.701,9.809,0.958149,0.053298,16.887,common_voice_en_17450829.mp3,fifties,female
252.563,275.688,92.519,172.604,600.412,625,593,3.643154E-3,1.048928E-3,33.686,13,17.425,2.495,90.893E-6,1.172,1.243,3.515,8.607,0.930,3.309,4.480,7.313,9.926,0.902273,0.151946,14.045,common_voice_en_17450830.mp3,fifties,female
231.339,235.314,37.524,154.928,333.576,429,419,4.259830E-3,0.695146E-3,40.476,5,16.126,2.636,112.278E-6,1.394,1.284,4.181,9.699,0.949,3.894,5.472,9.137,11.683,0.881726,0.186341,12.780,common_voice_en_17450831.mp3,fifties,female
245.076,235.970,47.382,88.367,333.075,372,362,4.207874E-3,0.892734E-3,48.961,9,27.106,1.941,81.684E-6,0.874,0.874,2.621,7.712,0.740,3.154,3.732,5.428,9.463,0.921274,0.108019,14.887,common_voice_en_17450832.mp3,fifties,female
224.321,225.484,47.542,107.215,583.708,806,786,4.448328E-3,0.850555E-3,27.059,13,20.504,1.767,78.621E-6,0.856,0.810,2.568,7.609,0.742,3.179,4.163,7.216,9.536,0.930030,0.094631,14.996,common_voice_en_17450833.mp3,fifties,female
257.832,268.372,72.448,169.233,598.712,925,896,3.766583E-3,0.940968E-3,37.484,18,27.120,2.291,86.289E-6,1.046,1.112,3.139,8.445,0.893,2.930,4.123,8.190,8.790,0.902280,0.146640,14.107,common_voice_en_17450834.mp3,fifties,female
226.558,241.478,58.445,204.982,578.065,225,222,4.143593E-3,0.718405E-3,53.480,2,10.898,1.522,63.069E-6,0.645,0.761,1.934,6.801,0.689,3.298,3.976,6.104,9.895,0.941735,0.084514,16.003,common_voice_en_17450835.mp3,fifties,female
216.070,232.658,69.083,99.399,605.903,586,567,4.326833E-3,1.113486E-3,31.148,10,16.646,2.074,89.759E-6,0.882,1.008,2.645,9.221,0.946,3.480,4.682,8.785,10.441,0.914429,0.122100,13.270,common_voice_en_17450836.mp3,fifties,female
208.104,212.144,30.438,169.584,291.918,205,200,4.718610E-3,0.674656E-3,58.974,4,11.289,2.342,110.511E-6,1.188,0.929,3.563,7.555,0.783,3.186,3.888,6.755,9.558,0.914177,0.119732,13.906,common_voice_en_17450837.mp3,fifties,female
242.824,254.022,54.481,187.628,555.698,791,765,3.936629E-3,0.723337E-3,49.286,18,38.002,2.107,82.942E-6,0.903,0.937,2.708,8.010,0.823,3.018,3.895,6.751,9.053,0.918017,0.115085,14.987,common_voice_en_17450838.mp3,fifties,female
236.646,270.959,82.257,204.266,540.715,181,173,3.744489E-3,0.867942E-3,58.197,3,15.373,2.129,79.724E-6,1.074,1.071,3.222,6.544,0.709,2.774,3.876,5.610,8.323,0.920381,0.111243,15.297,common_voice_en_17450840.mp3,fifties,female
220.838,219.776,27.904,93.075,274.011,180,177,4.535385E-3,0.725346E-3,49.537,2,12.576,2.299,104.279E-6,1.096,1.072,3.289,7.771,0.845,3.259,4.165,7.320,9.778,0.908902,0.152592,14.316,common_voice_en_17450841.mp3,fifties,female
245.849,244.761,24.630,167.755,292.070,165,163,4.081360E-3,0.427876E-3,51.500,1,3.960,1.310,53.472E-6,0.444,0.546,1.332,13.424,1.201,5.301,7.288,13.222,15.902,0.923189,0.096942,13.536,common_voice_en_17450842.mp3,fifties,female
229.273,234.337,47.227,113.991,479.394,664,647,4.278023E-3,0.828858E-3,36.349,12,23.283,1.713,73.273E-6,0.676,0.649,2.027,7.478,0.747,2.689,3.939,6.991,8.068,0.935896,0.084766,15.791,common_voice_en_17450843.mp3,fifties,female
233.909,235.748,48.670,109.435,377.336,409,400,4.250103E-3,0.880942E-3,33.889,6,18.384,1.451,61.658E-6,0.668,0.673,2.003,7.921,0.784,2.910,4.307,7.851,8.731,0.930001,0.092290,15.271,common_voice_en_17450844.mp3,fifties,female
225.302,236.232,56.268,169.970,582.174,588,570,4.250945E-3,0.813352E-3,41.914,12,25.307,1.466,62.312E-6,0.624,0.618,1.871,8.829,0.824,2.890,4.561,8.877,8.671,0.939049,0.079003,15.442,common_voice_en_17450845.mp3,fifties,female
242.473,255.485,73.503,179.014,508.326,155,150,3.876623E-3,0.959787E-3,69.643,3,12.618,2.432,94.279E-6,1.148,1.418,3.444,8.830,0.947,3.531,4.948,8.936,10.593,0.905891,0.147582,13.516,common_voice_en_17450846.mp3,fifties,female
263.806,276.893,50.226,179.792,383.102,181,180,3.622993E-3,0.652891E-3,48.421,0,0,1.520,55.058E-6,0.750,0.842,2.251,8.620,0.871,3.251,4.442,7.287,9.753,0.946580,0.062745,15.695,common_voice_en_17450847.mp3,fifties,female
251.718,253.539,62.683,131.805,396.307,305,294,3.929367E-3,1.019789E-3,50.142,8,25.384,1.593,62.582E-6,0.631,0.587,1.892,6.501,0.698,2.243,3.389,6.770,6.730,0.928005,0.098684,14.656,common_voice_en_17450848.mp3,fifties,female
235.366,244.943,53.707,159.290,561.562,628,609,4.109535E-3,0.820392E-3,39.167,15,30.433,1.899,78.024E-6,0.823,0.831,2.470,7.619,0.855,2.966,3.979,6.957,8.899,0.916638,0.119925,14.151,common_voice_en_17450849.mp3,fifties,female
231.244,246.004,81.691,156.357,590.512,408,394,4.096750E-3,1.199890E-3,46.667,7,16.477,2.434,99.730E-6,1.057,1.023,3.172,7.747,0.812,3.007,4.416,7.792,9.022,0.917339,0.111181,13.689,common_voice_en_17450850.mp3,fifties,female
240.653,245.170,45.884,145.883,361.268,574,566,4.082247E-3,0.787130E-3,32.211,7,17.235,1.350,55.096E-6,0.611,0.563,1.833,5.972,0.583,2.288,3.049,5.824,6.865,0.947427,0.067410,16.842,common_voice_en_17450851.mp3,fifties,female
240.974,244.131,20.851,199.158,301.971,338,336,4.098423E-3,0.349862E-3,30.714,1,3.653,0.938,38.434E-6,0.403,0.494,1.210,5.888,0.587,2.248,3.430,6.801,6.745,0.972828,0.031689,18.813,common_voice_en_17450852.mp3,fifties,female
235.949,247.652,39.440,191.383,353.028,181,179,4.049960E-3,0.594652E-3,56.579,1,1.052,1.156,46.821E-6,0.522,0.565,1.567,9.380,1.058,3.660,4.413,7.920,10.980,0.962659,0.043945,16.501,common_voice_en_17450853.mp3,fifties,female
253.328,266.945,55.095,194.426,599.147,531,517,3.757482E-3,0.710527E-3,38.976,8,17.727,1.348,50.665E-6,0.572,0.607,1.716,8.512,0.856,2.982,4.375,8.473,8.946,0.944123,0.077431,15.796,common_voice_en_17450854.mp3,fifties,female
234.540,228.978,41.248,146.148,317.478,420,412,4.372049E-3,0.831538E-3,42.889,6,16.182,1.831,80.073E-6,0.736,0.791,2.209,7.761,0.800,3.178,3.859,5.929,9.534,0.932901,0.086352,14.446,common_voice_en_17450855.mp3,fifties,female
256.785,264.271,57.317,187.701,606.214,585,570,3.795873E-3,0.713930E-3,35.256,8,17.904,1.416,53.760E-6,0.624,0.612,1.872,7.631,0.741,2.779,3.546,6.057,8.336,0.938688,0.085139,16.220,common_voice_en_17450856.mp3,fifties,female
290.188,276.730,62.386,149.674,394.438,217,213,3.634002E-3,0.923777E-3,57.874,3,5.095,2.306,83.794E-6,0.933,0.910,2.798,8.177,0.898,3.232,4.573,7.133,9.695,0.932830,0.079968,13.345,common_voice_en_17450857.mp3,fifties,female
219.454,227.981,55.197,87.646,506.780,328,313,4.401881E-3,1.010863E-3,41.926,9,40.214,2.590,114.015E-6,1.335,1.182,4.005,9.616,0.942,3.914,4.869,8.434,11.743,0.877222,0.190617,11.897,common_voice_en_17450858.mp3,fifties,female
268.668,264.424,52.474,111.303,349.615,237,233,3.816185E-3,0.950839E-3,62.037,3,10.550,2.276,86.845E-6,0.949,1.104,2.847,8.676,0.937,3.352,4.570,7.879,10.055,0.907240,0.121452,12.046,common_voice_en_17450859.mp3,fifties,female
239.683,238.646,56.184,101.384,545.570,440,429,4.212315E-3,0.954633E-3,52.583,7,23.302,1.987,83.702E-6,0.876,1.009,2.627,8.649,0.902,2.998,4.139,8.174,8.995,0.920003,0.102560,13.184,common_voice_en_17450860.mp3,fifties,female
236.379,242.479,55.761,175.427,585.440,485,473,4.143281E-3,0.748378E-3,45.677,8,25.572,1.910,79.139E-6,0.858,0.845,2.573,7.595,0.787,2.856,3.811,7.102,8.569,0.922067,0.107822,14.795,common_voice_en_17450866.mp3,fifties,female
233.647,251.863,90.546,167.165,598.476,606,580,4.017721E-3,1.130185E-3,41.506,11,19.627,2.261,90.849E-6,1.008,0.955,3.023,7.708,0.831,2.636,3.701,7.550,7.908,0.912633,0.124725,14.017,common_voice_en_17450867.mp3,fifties,female
226.527,233.573,54.555,161.464,597.744,642,633,4.291668E-3,0.795660E-3,33.275,6,15.218,1.175,50.444E-6,0.550,0.535,1.649,6.751,0.708,2.514,3.463,6.079,7.541,0.948202,0.064161,15.992,common_voice_en_17450868.mp3,fifties,female
221.452,232.504,36.244,193.339,323.765,148,144,4.319378E-3,0.650030E-3,59.910,2,10.902,1.993,86.088E-6,0.947,1.108,2.842,8.022,0.842,2.751,3.793,7.519,8.254,0.916359,0.116018,14.007,common_voice_en_17450869.mp3,fifties,female
223.039,240.170,73.686,108.805,571.677,463,440,4.186622E-3,0.975286E-3,46.314,14,31.452,2.309,96.685E-6,1.087,1.082,3.260,8.699,0.914,3.107,4.488,8.215,9.321,0.899316,0.142012,13.264,common_voice_en_17450870.mp3,fifties,female
228.932,236.632,39.732,168.153,347.251,623,607,4.239974E-3,0.690159E-3,42.438,14,21.693,1.392,59.006E-6,0.564,0.632,1.693,7.216,0.736,2.481,3.576,6.492,7.443,0.940540,0.079655,16.243,common_voice_en_17450871.mp3,fifties,female
227.987,241.965,73.418,178.299,594.653,347,329,4.143575E-3,0.969707E-3,56.710,9,23.296,1.735,71.903E-6,0.692,0.821,2.075,6.899,0.736,2.074,3.151,5.056,6.221,0.918583,0.117319,15.242,common_voice_en_17450872.mp3,fifties,female
238.289,254.229,56.650,190.172,596.677,641,622,3.959254E-3,0.717529E-3,41.821,13,23.746,1.355,53.658E-6,0.532,0.605,1.597,7.241,0.741,2.434,3.388,6.291,7.301,0.939730,0.079337,16.749,common_voice_en_17450873.mp3,fifties,female
214.137,225.788,47.233,100.269,447.644,289,284,4.441189E-3,0.869237E-3,50.278,3,8.791,1.787,79.358E-6,0.882,0.860,2.645,7.921,0.770,2.857,3.935,5.998,8.570,0.931041,0.098674,15.683,common_voice_en_17450874.mp3,fifties,female
260.317,267.278,70.591,175.968,579.114,218,209,3.766829E-3,0.820902E-3,59.259,5,17.125,1.618,60.946E-6,0.643,0.594,1.928,6.585,0.756,2.149,2.939,4.355,6.446,0.943515,0.075804,16.305,common_voice_en_17450875.mp3,fifties,female
241.774,273.072,58.862,210.474,467.021,174,169,3.659279E-3,0.734194E-3,60.811,4,15.269,1.781,65.165E-6,0.768,0.738,2.304,8.088,0.908,2.941,4.459,6.299,8.824,0.934471,0.084069,16.088,common_voice_en_17450876.mp3,fifties,female
211.128,220.308,44.736,101.616,580.169,646,619,4.526692E-3,0.768202E-3,38.209,17,33.664,2.021,91.490E-6,0.957,0.917,2.872,9.028,0.906,3.534,4.590,7.179,10.603,0.911324,0.123343,13.595,common_voice_en_17450877.mp3,fifties,female
223.222,231.145,45.034,158.567,366.372,305,297,4.348049E-3,0.779224E-3,51.613,5,14.441,1.350,58.713E-6,0.541,0.613,1.622,6.412,0.671,2.840,3.239,4.803,8.519,0.950508,0.061036,17.447,common_voice_en_17450878.mp3,fifties,female
254.018,264.370,44.191,207.681,583.461,396,388,3.806092E-3,0.504782E-3,47.194,3,9.631,1.738,66.157E-6,0.670,0.866,2.011,8.095,0.849,2.528,3.733,7.508,7.584,0.927249,0.111805,15.585,common_voice_en_17450879.mp3,fifties,female
216.164,208.688,23.301,176.216,250.913,227,225,4.799433E-3,0.545268E-3,41.129,1,3.961,1.427,68.464E-6,0.692,0.799,2.077,7.623,0.767,3.561,4.645,6.382,10.683,0.948087,0.067585,16.919,common_voice_en_17450880.mp3,fifties,female
228.217,246.378,72.460,170.834,588.561,418,410,4.074602E-3,0.957589E-3,45.047,6,13.345,1.586,64.628E-6,0.664,0.701,1.991,10.090,1.036,3.957,5.446,10.012,11.872,0.933544,0.080458,13.594,common_voice_en_17452794.mp3,fifties,female
202.447,213.425,34.247,164.331,309.913,215,209,4.689846E-3,0.710943E-3,59.551,4,7.525,1.448,67.898E-6,0.587,0.555,1.760,8.257,0.912,3.477,4.649,7.792,10.431,0.915314,0.111762,13.091,common_voice_en_17452795.mp3,fifties,female
208.557,223.659,52.721,166.143,554.995,663,651,4.482303E-3,0.890700E-3,30.849,7,8.991,1.897,85.028E-6,0.853,0.906,2.558,9.051,0.951,3.397,5.094,9.658,10.191,0.929442,0.086743,13.324,common_voice_en_17452796.mp3,fifties,female
220.956,228.691,55.166,112.447,525.538,517,503,4.394741E-3,0.945700E-3,40.942,11,19.356,2.107,92.578E-6,0.936,0.940,2.807,9.258,0.962,3.990,5.080,7.966,11.969,0.912364,0.116375,13.474,common_voice_en_17452797.mp3,fifties,female
216.760,251.118,94.696,177.926,567.803,225,218,3.997025E-3,1.173449E-3,65.156,3,6.456,2.661,106.342E-6,1.294,1.371,3.881,11.146,1.180,4.501,6.072,13.091,13.503,0.914180,0.113250,13.213,common_voice_en_17452798.mp3,fifties,female
219.108,219.908,38.533,122.040,325.712,528,517,4.566019E-3,0.806866E-3,37.115,10,21.411,1.971,90.018E-6,0.896,0.960,2.687,9.627,0.979,3.606,4.589,8.900,10.817,0.917788,0.105915,13.234,common_voice_en_17452799.mp3,fifties,female
221.551,218.486,24.810,162.758,262.170,342,338,4.577163E-3,0.552588E-3,50.688,3,13.464,1.047,47.923E-6,0.453,0.516,1.360,7.856,0.907,2.872,4.064,9.055,8.616,0.948880,0.061990,15.232,common_voice_en_17452800.mp3,fifties,female
243.450,251.819,59.094,176.252,484.115,239,234,4.012184E-3,0.772968E-3,60.494,2,7.342,2.192,87.960E-6,1.046,1.086,3.138,9.998,1.059,3.981,5.586,10.682,11.943,0.906762,0.128769,13.422,common_voice_en_17452801.mp3,fifties,female
223.993,231.656,58.908,148.684,576.882,762,730,4.352960E-3,0.919196E-3,60.736,25,46.392,1.815,78.991E-6,0.758,0.775,2.274,10.072,0.944,3.867,5.153,8.457,11.601,0.909827,0.116104,12.424,common_voice_en_17452802.mp3,fifties,female
203.253,230.913,92.684,154.155,590.025,310,297,4.367729E-3,1.259054E-3,53.431,6,13.288,2.458,107.357E-6,1.220,1.154,3.661,8.569,0.970,3.238,4.117,8.407,9.714,0.894022,0.160995,13.351,common_voice_en_17452803.mp3,fifties,female
232.554,229.061,39.974,156.684,506.936,332,325,4.391866E-3,0.689370E-3,43.526,4,13.974,1.709,75.057E-6,0.814,0.873,2.442,8.814,0.946,3.332,4.499,7.821,9.996,0.913645,0.121677,13.522,common_voice_en_17452804.mp3,fifties,female
235.040,239.135,48.272,95.149,349.382,325,315,4.156471E-3,0.902952E-3,55.349,7,16.821,1.517,63.042E-6,0.539,0.575,1.617,8.123,0.796,2.473,3.758,8.371,7.420,0.920427,0.109833,14.694,common_voice_en_17452805.mp3,fifties,female
